REF_DATE,GEO,Household type,"Household expenditures, summary-level categories",VALUE
2021,Canada,Couples without children,"Rental of videotapes, DVDs and video games",
2021,Canada,Couples without children,"Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment",43
2021,Canada,Couples without children,Recreational services,1258
2021,Canada,Couples without children,Entertainment,761
2021,Canada,Couples without children,Movie theatres,30
2021,Canada,Couples without children,Live sporting and performing arts events,
2021,Canada,Couples without children,"Admission fees to museums, zoos and other sites",
2021,Canada,Couples without children,"Television and satellite radio services (including installation, service and pay TV charges)",639
2021,Canada,Couples without children,Use of recreational facilities and fees for other recreational activities,245
2021,Canada,Couples without children,Dues and fees for sports and recreational activities and athletic and recreational facilities,239
2021,Canada,Couples without children,Children's camps,
2021,Canada,Couples without children,Package trips,215
2021,Canada,Couples without children,Other recreational services,36
2021,Canada,Couples without children,Recreational vehicles and associated services,1471
2021,Canada,Couples without children,Purchase of recreational vehicles,1003
2021,Canada,Couples without children,Motorcycles and snowmobiles (purchase),140
2021,Canada,Couples without children,All-terrain vehicles (purchase),71
2021,Canada,Couples without children,Bicycles (purchase),124
2021,Canada,Couples without children,Other recreational vehicles (purchase),669
2021,Canada,Couples without children,Operation of recreational vehicles,468
2021,Canada,Couples without children,Insurance premiums for recreational vehicles,104
2021,Canada,Couples without children,Registration fees and licences for recreational vehicles,40
2021,Canada,Couples without children,"Parking, storage fees and other dues",88
2021,Canada,Couples without children,Other expenses for recreational vehicles,237
2021,Canada,Couples without children,Education,684
2021,Canada,Couples without children,Tuition fees,643
2021,Canada,Couples without children,"Tuition fees for kindergarten, elementary and secondary schools",
2021,Canada,Couples without children,Tuition fees for university,387
2021,Canada,Couples without children,"Tuition fees for other training (college, trade and professional institutions)",170
2021,Canada,Couples without children,Other educational services,
2021,Canada,Couples without children,Personal interest courses and lessons (excluding driving lessons),61
2021,Canada,Couples without children,Textbooks and school supplies,41
2021,Canada,Couples without children,Reading materials and other printed matter,196
2021,Canada,Couples without children,Newspapers,35
2021,Canada,Couples without children,Magazines and periodicals,20
2021,Canada,Couples without children,Books and E-Books (excluding school books),110
2021,Canada,Couples without children,"Maps, sheet music and other printed matter",
2021,Canada,Couples without children,"Services related to reading materials (e.g. photocopying, library fees)",13
2021,Canada,Couples without children,"Tobacco products, alcoholic beverages and cannabis for non-medical use",2038
2021,Canada,Couples without children,Tobacco products and smokers' supplies,493
2021,Canada,Couples without children,Cigarettes,438
2021,Canada,Couples without children,"Other tobacco products, smokers' supplies and e-cigarettes",55
2021,Canada,Couples without children,Cannabis for non-medical use,159
2021,Canada,Couples without children,Alcoholic beverages,1386
2021,Canada,Couples without children,Alcoholic beverages served on licensed premises and in restaurants,280
2021,Canada,Couples without children,Alcoholic beverages purchased from stores,1093
2021,Canada,Couples without children,Self-made alcoholic beverages,
2021,Canada,Couples without children,Games of chance,218
2021,Canada,Couples without children,Government-run lotteries,186
2021,Canada,Couples without children,Other games of chance,
2021,Canada,Couples without children,"Casinos, bingos and gaming machines",
2021,Canada,Couples without children,Non-government lotteries and raffle tickets,
2021,Canada,Couples without children,Miscellaneous expenditures,1911
2021,Canada,Couples without children,Financial services,981
2021,Canada,Couples without children,Service charges for banks and other financial institutions,145
2021,Canada,Couples without children,Administration fees for brokers and stock and bond commissions,560
2021,Canada,Couples without children,Other financial services,277
2021,Canada,Couples without children,Other miscellaneous goods and services,930
2021,Canada,Couples without children,Fines,34
2021,Canada,Couples without children,Legal services not related to dwellings,172
2021,Canada,Couples without children,Dues to unions and professional associations,263
2021,Canada,Couples without children,Contributions and dues for social clubs and other organizations,51
2021,Canada,Couples without children,Funeral services,155
2021,Canada,Couples without children,Government services,31
2021,Canada,Couples without children,Wholesale/retail memberships,93
2021,Canada,Couples without children,Convenience fees,2
2021,Canada,Couples without children,Other goods and services,
2021,Canada,Couples without children,Discounts and refunds,
2021,Canada,Couples without children,Recycling fees and other environmental fees,8
2021,Canada,Couples without children,Other general expenditures,
2021,Canada,Couples without children,Income taxes,19505
2021,Canada,Couples without children,Personal insurance payments and pension contributions,4648
2021,Canada,Couples without children,Employment insurance and Quebec parental insurance premiums,560
2021,Canada,Couples without children,Retirement and pension fund payments,3429
2021,Canada,Couples without children,"Premiums on life, term and endowment insurance",659
2021,Canada,Couples without children,"Gifts of money, support payments and charitable contributions",2097
2021,Canada,Couples without children,Gifts of money and support payments,1094
2021,Canada,Couples without children,Gifts of money to persons living in Canada,720
2021,Canada,Couples without children,Gifts of money to persons living outside Canada,157
2021,Canada,Couples without children,Alimony and child support,216
2021,Canada,Couples without children,Charitable contributions,1003
2021,Canada,Couples with children,Total expenditure,136631
2021,Canada,Couples with children,Total current consumption,96019
2021,Canada,Couples with children,Food expenditures,14785
2021,Canada,Couples with children,Food purchased from stores,11612
2021,Canada,Couples with children,Bakery products,1030
2021,Canada,Couples with children,Cereal grains and cereal products,737
2021,Canada,Couples with children,"Fruit, fruit preparations and nuts",1524
2021,Canada,Couples with children,Vegetables and vegetable preparations,1327
2021,Canada,Couples with children,Dairy products and eggs,1673
2021,Canada,Couples with children,Meat,2234
2021,Canada,Couples with children,Fish and seafood,426
2021,Canada,Couples with children,Non-alcoholic beverages and other food products,2662
2021,Canada,Couples with children,Ready-to-cook meal delivery services,82
2021,Canada,Couples with children,Food purchased from restaurants,3092
2021,Canada,Couples with children,Restaurant meals,2778
2021,Canada,Couples with children,Restaurant snacks and beverages,313
2021,Canada,Couples with children,Shelter,29166
2021,Canada,Couples with children,Principal accommodation,26924
2021,Canada,Couples with children,Rented living quarters,2977
2021,Canada,Couples with children,Rent,2871
2021,Canada,Couples with children,Tenants' repairs and improvements,37
2021,Canada,Couples with children,Tenants' insurance premiums,53
2021,Canada,Couples with children,Parking at rented living quarters (excluding amounts reported with rent),16
2021,Canada,Couples with children,Owned living quarters,20316
2021,Canada,Couples with children,Mortgage paid for owned living quarters,12542
2021,Canada,Couples with children,Repairs and maintenance for owned living quarters,1252
2021,Canada,Couples with children,Condominium fees for owned living quarters,268
2021,Canada,Couples with children,Property and school taxes for owned living quarters,3341
2021,Canada,Couples with children,Homeowners' insurance premiums for owned living quarters,1304
2021,Canada,Couples with children,Other expenditures for owned living quarters,1608
2021,Canada,Couples with children,Commissions for sale of real estate owned by the household,390
2021,Canada,Couples with children,Legal fees related to owned living quarters,128
2021,Canada,Couples with children,Mortgage insurance premiums for owned living quarters,478
2021,Canada,Couples with children,"Registration fees, renewal fees and early renewal or closing penalties for owned living quarters",137
2021,Canada,Couples with children,Transfer taxes and land registration fees for owned living quarters,416
2021,Canada,Couples with children,All other expenses related to owned living quarters (excluding repairs and maintenance),59
2021,Canada,Couples with children,"Water, fuel and electricity for principal accommodation",3631
2021,Canada,Couples with children,Water and sewage for principal accommodation,742
2021,Canada,Couples with children,Electricity for principal accommodation,1893
2021,Canada,Couples with children,Natural gas for principal accommodation,795
2021,Canada,Couples with children,Other fuel for principal accommodation,200
2021,Canada,Couples with children,Other accommodation,2242
2021,Canada,Couples with children,Owned secondary residences,1007
2021,Canada,Couples with children,Mortgage paid for owned secondary residences,458
2021,Canada,Couples with children,"Property and school taxes, water and sewage charges for owned secondary residences",203
2021,Canada,Couples with children,Insurance premiums for owned secondary residences,71
2021,Canada,Couples with children,Electricity and fuel (e.g. natural gas and wood) for owned secondary residences,71
2021,Canada,Couples with children,"Communication and home security services (e.g. landline telephone, television, satellite radio and Internet) for owned secondary residences",23
2021,Canada,Couples with children,Other expenses for owned secondary residences,182
2021,Canada,Couples with children,Other owned properties,593
2021,Canada,Couples with children,Accommodation away from home,641
2021,Canada,Couples with children,Hotels and motels,277
2021,Canada,Couples with children,Other accommodation away from home,365
2021,Canada,Couples with children,Household operations,7954
2021,Canada,Couples with children,Communications,3938
2021,Canada,Couples with children,Telephone,2517
2021,Canada,Couples with children,Landline telephone services,206
2021,Canada,Couples with children,Cell phone and pager services,1890
2021,Canada,Couples with children,Purchase of telephones and equipment,420
2021,Canada,Couples with children,Internet access services,1015
2021,Canada,Couples with children,Digital services,239
2021,Canada,Couples with children,"Postal, courier, delivery and other communication services",167
2021,Canada,Couples with children,Domestic and other custodial services (excluding child care),240
2021,Canada,Couples with children,Pet expenses,969
2021,Canada,Couples with children,Pet food and pet-related goods,457
2021,Canada,Couples with children,Purchase of pets,130
2021,Canada,Couples with children,Veterinarian and other services,383
2021,Canada,Couples with children,Household cleaning supplies and equipment,339
2021,Canada,Couples with children,Detergent and other soaps,144
2021,Canada,Couples with children,Cleaning equipment (non-electric),23
2021,Canada,Couples with children,Other household cleaning supplies,172
2021,Canada,Couples with children,"Paper, plastic and foil supplies",514
2021,Canada,Couples with children,Stationery (excluding school supplies),154
2021,Canada,Couples with children,Other paper supplies,252
2021,Canada,Couples with children,Plastic and foil supplies,108
2021,Canada,Couples with children,Garden supplies and services,632
2021,Canada,Couples with children,"Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds",345
2021,Canada,Couples with children,"Fertilizers, herbicides, insecticides, pesticides, soil and soil conditioners",100
2021,Canada,Couples with children,"Groundskeeping services, snow and garbage removal",187
2021,Canada,Couples with children,Other household supplies,256
2021,Canada,Couples with children,Child care,1066
2021,Canada,Couples with children,Child care outside the home,948
2021,Canada,Couples with children,Child care in the home (regular and occasional),118
2021,Canada,Couples with children,Household furnishings and equipment,5521
2021,Canada,Couples with children,Household furnishings,2647
2021,Canada,Couples with children,Furniture,1543
2021,Canada,Couples with children,"Rugs, mats and underpadding",134
2021,Canada,Couples with children,"Works of art, carvings and other decorative ware",181
2021,Canada,Couples with children,Linens,239
2021,Canada,Couples with children,"Other household furnishings (curtains, mirrors and picture frames)",
2021,Canada,Couples with children,Household equipment,2534
2021,Canada,Couples with children,Household appliances,1263
2021,Canada,Couples with children,Refrigerators and freezers,286
2021,Canada,Couples with children,Microwave ovens and cooking appliances,236
2021,Canada,Couples with children,"Washers, dryers and dishwashers",265
2021,Canada,Couples with children,"Room air conditioners, portable humidifiers and dehumidifiers",148
2021,Canada,Couples with children,Other electric equipment and appliances (including parts and attachments),328
2021,Canada,Couples with children,Other household equipment,1270
2021,Canada,Couples with children,Home and workshop tools and equipment,336
2021,Canada,Couples with children,"Lawn, garden and snow-removal equipment and tools",343
2021,Canada,Couples with children,Non-electric kitchen and cooking equipment,166
2021,Canada,Couples with children,"Other household equipment, parts and accessories",426
2021,Canada,Couples with children,"Maintenance, rental, repairs and services related to household furnishings and equipment",213
2021,Canada,Couples with children,Services related to household furnishings and equipment,128
2021,Canada,Couples with children,Rental of heating equipment,57
2021,Canada,Couples with children,Home security services,71
2021,Canada,Couples with children,Clothing and accessories,3667
2021,Canada,Couples with children,Women's and girls' wear (women and girls aged 14 years and over),1184
2021,Canada,Couples with children,Clothing (women and girls aged 14 years and over),841
2021,Canada,Couples with children,Footwear (women and girls aged 14 years and over),343
2021,Canada,Couples with children,Men's and boys' wear (men and boys aged 14 years and over),889
2021,Canada,Couples with children,Clothing (men and boys aged 14 years and over),574
2021,Canada,Couples with children,Footwear (men and boys aged 14 years and over),315
2021,Canada,Couples with children,Children's wear (children under 14 years of age),725
2021,Canada,Couples with children,Clothing and cloth diapers (children under 14 years of age),506
2021,Canada,Couples with children,Footwear (children under 14 years of age),219
2021,Canada,Couples with children,Athletic footwear,272
2021,Canada,Couples with children,Accessories,186
2021,Canada,Couples with children,Watches and jewellery,169
2021,Canada,Couples with children,"Clothing material, yarn, thread and other notions",78
2021,Canada,Couples with children,Clothing services,164
2021,Canada,Couples with children,"Laundromats, dry-cleaning and laundry services",67
2021,Canada,Couples with children,"Services for clothing, footwear and jewellery",97
2021,Canada,Couples with children,Transportation,14983
2021,Canada,Couples with children,Private transportation,14245
2021,Canada,Couples with children,"Private use automobiles, vans and trucks",7108
2021,Canada,Couples with children,"Purchase of automobiles, vans and trucks",6563
2021,Canada,Couples with children,Automobiles (purchase),1819
2021,Canada,Couples with children,"Vans (including mini-vans, purchase)",425
2021,Canada,Couples with children,"Trucks (including sport utility vehicles, purchase)",4320
2021,Canada,Couples with children,"Accessories for automobiles, vans and trucks",92
2021,Canada,Couples with children,"Fees for leased automobiles, vans and trucks",453
2021,Canada,Couples with children,"Regular fees for leased automobiles, vans and trucks",430
2021,Canada,Couples with children,Regular fees for leased automobiles,139
2021,Canada,Couples with children,Regular fees for leased vans and trucks,290
2021,Canada,Couples with children,"Other costs for leased automobiles, vans and trucks (include down payment and closing costs)",
2021,Canada,Couples with children,"Rented automobiles, vans and trucks",38
2021,Canada,Couples with children,"Automobile, van and truck operations",7100
2021,Canada,Couples with children,"Registration fees for automobiles, vans and trucks (including insurance if part of registration)",745
2021,Canada,Couples with children,Private and public vehicle insurance premiums,1566
2021,Canada,Couples with children,"Tires, batteries, and other parts and supplies for vehicles",410
2021,Canada,Couples with children,Maintenance and repairs of vehicles,1005
2021,Canada,Couples with children,"Vehicle operation, security and communication services",47
2021,Canada,Couples with children,Gas and other fuels (all vehicles and tools),2934
2021,Canada,Couples with children,Parking (excluding parking fees included in rent and traffic and parking tickets),229
2021,Canada,Couples with children,"Drivers' licences and tests, and driving lessons",162
2021,Canada,Couples with children,Drivers' licences and tests,86
2021,Canada,Couples with children,Driving lessons,77
2021,Canada,Couples with children,Public transportation,738
2021,Canada,Couples with children,"City or commuter bus, subway, streetcar and commuter train",160
2021,Canada,Couples with children,Taxi (including tips),42
2021,Canada,Couples with children,Peer-to-peer ride services,70
2021,Canada,Couples with children,Other local passenger transportation,35
2021,Canada,Couples with children,Airplane,275
2021,Canada,Couples with children,Inter-city bus,2
2021,Canada,Couples with children,Other inter-city passenger transportation services,18
2021,Canada,Couples with children,Household moving and storage services,135
2021,Canada,Couples with children,Health care,3393
2021,Canada,Couples with children,Direct health care costs to household,2362
2021,Canada,Couples with children,"Prescribed medicines, pharmaceutical products and cannabis for medical use",497
2021,Canada,Couples with children,Prescribed medicines and pharmaceutical products,476
2021,Canada,Couples with children,Cannabis for medical use,21
2021,Canada,Couples with children,"Non-prescribed medicines, pharmaceutical products, health care supplies and equipment",546
2021,Canada,Couples with children,Health care services,314
2021,Canada,Couples with children,Health care practitioners (excluding general practitioners and specialists),198
2021,Canada,Couples with children,Health care by general practitioners and specialists,59
2021,Canada,Couples with children,"Weight control programs, smoking cessation programs and other medical services",43
2021,Canada,Couples with children,"Hospital care, nursing homes and other residential care facilities",14
2021,Canada,Couples with children,Eye-care goods and services,322
2021,Canada,Couples with children,Prescription eye wear,222
2021,Canada,Couples with children,Non-prescription eye wear and other eye-care goods,31
2021,Canada,Couples with children,"Eye-care services (e.g. surgery, exams)",70
2021,Canada,Couples with children,Dental services,683
2021,Canada,Couples with children,Private health insurance plan premiums,1030
2021,Canada,Couples with children,Private health and dental plan premiums,802
2021,Canada,Couples with children,Accident or disability insurance premiums,228
2021,Canada,Couples with children,Personal care,1993
2021,Canada,Couples with children,Personal care products,985
2021,Canada,Couples with children,Hair care products,146
2021,Canada,Couples with children,"Makeup, skin care, manicure and fragrance products",245
2021,Canada,Couples with children,"Makeup, skin care and manicure products",216
2021,Canada,Couples with children,Fragrance products,
2021,Canada,Couples with children,Personal deodorants,27
2021,Canada,Couples with children,Body soaps,105
2021,Canada,Couples with children,Oral hygiene products,98
2021,Canada,Couples with children,Disposable diapers,111
2021,Canada,Couples with children,Other personal care supplies and equipment,252
2021,Canada,Couples with children,Personal care services,1008
2021,Canada,Couples with children,Hair grooming services,709
2021,Canada,Couples with children,Other personal care services,299
2021,Canada,Couples with children,Recreation,6303
2021,Canada,Couples with children,Recreational equipment and related services,2467
2021,Canada,Couples with children,"Sports, athletic and recreational equipment and related services",327
2021,Canada,Couples with children,Outdoor play equipment and accessories,
2021,Canada,Couples with children,Children's toys,337
2021,Canada,Couples with children,Video game systems and accessories (excluding for computers),
2021,Canada,Couples with children,Art and craft materials,
2021,Canada,Couples with children,Computer equipment and supplies,1228
2021,Canada,Couples with children,Computer hardware,682
2021,Canada,Couples with children,Computer software and video game systems,128
2021,Canada,Couples with children,Computer supplies and other equipment,
2021,Canada,Couples with children,Tablet computers,190
2021,Canada,Couples with children,E-Book readers,7
2021,Canada,Couples with children,Wearable electronic devices,136
2021,Canada,Couples with children,Photographic goods and services,192
2021,Canada,Couples with children,"Camcorders, cameras, parts, accessories and related equipment",42
2021,Canada,Couples with children,Photographic services,150
2021,Canada,Couples with children,Other recreational equipment,163
2021,Canada,Couples with children,Home entertainment equipment and services,527
2021,Canada,Couples with children,Home entertainment equipment,468
2021,Canada,Couples with children,Audio equipment and home theatre systems,127
2021,Canada,Couples with children,Video equipment,277
2021,Canada,Couples with children,"DVD players, Blu-Ray players and other video equipment and accessories",35
2021,Canada,Couples with children,Televisions,242
2021,Canada,Couples with children,"Pre-recorded media, music downloads and blank audio and video media",64
2021,Canada,Couples with children,Home entertainment services,59
2021,Canada,Couples with children,"Rental of videotapes, DVDs and video games",
2021,Canada,Couples with children,"Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment",57
2021,Canada,Couples with children,Recreational services,1512
2021,Canada,Couples with children,Entertainment,684
2021,Canada,Couples with children,Movie theatres,20
2021,Canada,Couples with children,Live sporting and performing arts events,
2021,Canada,Couples with children,"Admission fees to museums, zoos and other sites",70
2021,Canada,Couples with children,"Television and satellite radio services (including installation, service and pay TV charges)",533
2021,Canada,Couples with children,Use of recreational facilities and fees for other recreational activities,574
2021,Canada,Couples with children,Dues and fees for sports and recreational activities and athletic and recreational facilities,442
2021,Canada,Couples with children,Children's camps,132
2021,Canada,Couples with children,Package trips,171
2021,Canada,Couples with children,Other recreational services,84
2021,Canada,Couples with children,Recreational vehicles and associated services,1797
2021,Canada,Couples with children,Purchase of recreational vehicles,1369
2021,Canada,Couples with children,Motorcycles and snowmobiles (purchase),239
2021,Canada,Couples with children,All-terrain vehicles (purchase),167
2021,Canada,Couples with children,Bicycles (purchase),154
2021,Canada,Couples with children,Other recreational vehicles (purchase),809
2021,Canada,Couples with children,Operation of recreational vehicles,428
2021,Canada,Couples with children,Insurance premiums for recreational vehicles,89
2021,Canada,Couples with children,Registration fees and licences for recreational vehicles,36
2021,Canada,Couples with children,"Parking, storage fees and other dues",38
2021,Canada,Couples with children,Other expenses for recreational vehicles,265
2021,Canada,Couples with children,Education,3369
2021,Canada,Couples with children,Tuition fees,3044
2021,Canada,Couples with children,"Tuition fees for kindergarten, elementary and secondary schools",590
2021,Canada,Couples with children,Tuition fees for university,1578
2021,Canada,Couples with children,"Tuition fees for other training (college, trade and professional institutions)",401
2021,Canada,Couples with children,Other educational services,126
2021,Canada,Couples with children,Personal interest courses and lessons (excluding driving lessons),349
2021,Canada,Couples with children,Textbooks and school supplies,325
2021,Canada,Couples with children,Reading materials and other printed matter,244
2021,Canada,Couples with children,Newspapers,18
2021,Canada,Couples with children,Magazines and periodicals,
2021,Canada,Couples with children,Books and E-Books (excluding school books),163
2021,Canada,Couples with children,"Maps, sheet music and other printed matter",10
2021,Canada,Couples with children,"Services related to reading materials (e.g. photocopying, library fees)",36
2021,Canada,Couples with children,"Tobacco products, alcoholic beverages and cannabis for non-medical use",2020
2021,Canada,Couples with children,Tobacco products and smokers' supplies,555
2021,Canada,Couples with children,Cigarettes,495
2021,Canada,Couples with children,"Other tobacco products, smokers' supplies and e-cigarettes",60
2021,Canada,Couples with children,Cannabis for non-medical use,169
2021,Canada,Couples with children,Alcoholic beverages,1297
2021,Canada,Couples with children,Alcoholic beverages served on licensed premises and in restaurants,326
2021,Canada,Couples with children,Alcoholic beverages purchased from stores,969
2021,Canada,Couples with children,Self-made alcoholic beverages,
2021,Canada,Couples with children,Games of chance,141
2021,Canada,Couples with children,Government-run lotteries,121
2021,Canada,Couples with children,Other games of chance,
2021,Canada,Couples with children,"Casinos, bingos and gaming machines",
2021,Canada,Couples with children,Non-government lotteries and raffle tickets,
2021,Canada,Couples with children,Miscellaneous expenditures,2482
2021,Canada,Couples with children,Financial services,732
2021,Canada,Couples with children,Service charges for banks and other financial institutions,198
2021,Canada,Couples with children,Administration fees for brokers and stock and bond commissions,290
2021,Canada,Couples with children,Other financial services,245
2021,Canada,Couples with children,Other miscellaneous goods and services,1749
2021,Canada,Couples with children,Fines,70
2021,Canada,Couples with children,Legal services not related to dwellings,248
2021,Canada,Couples with children,Dues to unions and professional associations,594
2021,Canada,Couples with children,Contributions and dues for social clubs and other organizations,66
2021,Canada,Couples with children,Funeral services,75
2021,Canada,Couples with children,Government services,55
2021,Canada,Couples with children,Wholesale/retail memberships,150
2021,Canada,Couples with children,Convenience fees,5
2021,Canada,Couples with children,Other goods and services,
2021,Canada,Couples with children,Discounts and refunds,
2021,Canada,Couples with children,Recycling fees and other environmental fees,12
2021,Canada,Couples with children,Other general expenditures,
2021,Canada,Couples with children,Income taxes,29338
2021,Canada,Couples with children,Personal insurance payments and pension contributions,9717
2021,Canada,Couples with children,Employment insurance and Quebec parental insurance premiums,1117
2021,Canada,Couples with children,Retirement and pension fund payments,7597
2021,Canada,Couples with children,"Premiums on life, term and endowment insurance",1002
2021,Canada,Couples with children,"Gifts of money, support payments and charitable contributions",1557
2021,Canada,Couples with children,Gifts of money and support payments,798
2021,Canada,Couples with children,Gifts of money to persons living in Canada,309
2021,Canada,Couples with children,Gifts of money to persons living outside Canada,278
2021,Canada,Couples with children,Alimony and child support,211
2021,Canada,Couples with children,Charitable contributions,758
2021,Canada,Couples with other related or unrelated persons,Total expenditure,147556
2021,Canada,Couples with other related or unrelated persons,Total current consumption,103450
2021,Canada,Couples with other related or unrelated persons,Food expenditures,15991
2021,Canada,Couples with other related or unrelated persons,Food purchased from stores,12471
2021,Canada,Couples with other related or unrelated persons,Bakery products,1008
2021,Canada,Couples with other related or unrelated persons,Cereal grains and cereal products,802
2021,Canada,Couples with other related or unrelated persons,"Fruit, fruit preparations and nuts",1718
2021,Canada,Couples with other related or unrelated persons,Vegetables and vegetable preparations,1592
2021,Canada,Couples with other related or unrelated persons,Dairy products and eggs,1795
2021,Canada,Couples with other related or unrelated persons,Meat,2498
2021,Canada,Couples with other related or unrelated persons,Fish and seafood,542
2021,Canada,Couples with other related or unrelated persons,Non-alcoholic beverages and other food products,2515
2021,Canada,Couples with other related or unrelated persons,Ready-to-cook meal delivery services,
2021,Canada,Couples with other related or unrelated persons,Food purchased from restaurants,3399
2021,Canada,Couples with other related or unrelated persons,Restaurant meals,2803
2021,Canada,Couples with other related or unrelated persons,Restaurant snacks and beverages,596
2021,Canada,Couples with other related or unrelated persons,Shelter,33473
2021,Canada,Couples with other related or unrelated persons,Principal accommodation,30900
2021,Canada,Couples with other related or unrelated persons,Rented living quarters,2223
2021,Canada,Couples with other related or unrelated persons,Rent,2178
2021,Canada,Couples with other related or unrelated persons,Tenants' repairs and improvements,
2021,Canada,Couples with other related or unrelated persons,Tenants' insurance premiums,26
2021,Canada,Couples with other related or unrelated persons,Parking at rented living quarters (excluding amounts reported with rent),
2021,Canada,Couples with other related or unrelated persons,Owned living quarters,24279
2021,Canada,Couples with other related or unrelated persons,Mortgage paid for owned living quarters,15884
2021,Canada,Couples with other related or unrelated persons,Repairs and maintenance for owned living quarters,1489
2021,Canada,Couples with other related or unrelated persons,Condominium fees for owned living quarters,271
2021,Canada,Couples with other related or unrelated persons,Property and school taxes for owned living quarters,3883
2021,Canada,Couples with other related or unrelated persons,Homeowners' insurance premiums for owned living quarters,1486
2021,Canada,Couples with other related or unrelated persons,Other expenditures for owned living quarters,1267
2021,Canada,Couples with other related or unrelated persons,Commissions for sale of real estate owned by the household,
2021,Canada,Couples with other related or unrelated persons,Legal fees related to owned living quarters,156
2021,Canada,Couples with other related or unrelated persons,Mortgage insurance premiums for owned living quarters,462
2021,Canada,Couples with other related or unrelated persons,"Registration fees, renewal fees and early renewal or closing penalties for owned living quarters",175
2021,Canada,Couples with other related or unrelated persons,Transfer taxes and land registration fees for owned living quarters,
2021,Canada,Couples with other related or unrelated persons,All other expenses related to owned living quarters (excluding repairs and maintenance),57
2021,Canada,Couples with other related or unrelated persons,"Water, fuel and electricity for principal accommodation",4398
2021,Canada,Couples with other related or unrelated persons,Water and sewage for principal accommodation,1037
2021,Canada,Couples with other related or unrelated persons,Electricity for principal accommodation,2121
2021,Canada,Couples with other related or unrelated persons,Natural gas for principal accommodation,1020
2021,Canada,Couples with other related or unrelated persons,Other fuel for principal accommodation,219
2021,Canada,Couples with other related or unrelated persons,Other accommodation,2572
2021,Canada,Couples with other related or unrelated persons,Owned secondary residences,
2021,Canada,Couples with other related or unrelated persons,Mortgage paid for owned secondary residences,
2021,Canada,Couples with other related or unrelated persons,"Property and school taxes, water and sewage charges for owned secondary residences",217
2021,Canada,Couples with other related or unrelated persons,Insurance premiums for owned secondary residences,70
2021,Canada,Couples with other related or unrelated persons,Electricity and fuel (e.g. natural gas and wood) for owned secondary residences,
2021,Canada,Couples with other related or unrelated persons,"Communication and home security services (e.g. landline telephone, television, satellite radio and Internet) for owned secondary residences",
2021,Canada,Couples with other related or unrelated persons,Other expenses for owned secondary residences,
2021,Canada,Couples with other related or unrelated persons,Other owned properties,558
2021,Canada,Couples with other related or unrelated persons,Accommodation away from home,500
2021,Canada,Couples with other related or unrelated persons,Hotels and motels,280
2021,Canada,Couples with other related or unrelated persons,Other accommodation away from home,220
2021,Canada,Couples with other related or unrelated persons,Household operations,8389
2021,Canada,Couples with other related or unrelated persons,Communications,4453
2021,Canada,Couples with other related or unrelated persons,Telephone,2994
2021,Canada,Couples with other related or unrelated persons,Landline telephone services,248
2021,Canada,Couples with other related or unrelated persons,Cell phone and pager services,2223
2021,Canada,Couples with other related or unrelated persons,Purchase of telephones and equipment,523
2021,Canada,Couples with other related or unrelated persons,Internet access services,1062
2021,Canada,Couples with other related or unrelated persons,Digital services,219
2021,Canada,Couples with other related or unrelated persons,"Postal, courier, delivery and other communication services",178
2021,Canada,Couples with other related or unrelated persons,Domestic and other custodial services (excluding child care),215
2021,Canada,Couples with other related or unrelated persons,Pet expenses,930
2021,Canada,Couples with other related or unrelated persons,Pet food and pet-related goods,436
2021,Canada,Couples with other related or unrelated persons,Purchase of pets,149
2021,Canada,Couples with other related or unrelated persons,Veterinarian and other services,346
2021,Canada,Couples with other related or unrelated persons,Household cleaning supplies and equipment,426
2021,Canada,Couples with other related or unrelated persons,Detergent and other soaps,187
2021,Canada,Couples with other related or unrelated persons,Cleaning equipment (non-electric),
2021,Canada,Couples with other related or unrelated persons,Other household cleaning supplies,224
2021,Canada,Couples with other related or unrelated persons,"Paper, plastic and foil supplies",479
2021,Canada,Couples with other related or unrelated persons,Stationery (excluding school supplies),81
2021,Canada,Couples with other related or unrelated persons,Other paper supplies,286
2021,Canada,Couples with other related or unrelated persons,Plastic and foil supplies,113
2021,Canada,Couples with other related or unrelated persons,Garden supplies and services,628
2021,Canada,Couples with other related or unrelated persons,"Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds",332
2021,Canada,Couples with other related or unrelated persons,"Fertilizers, herbicides, insecticides, pesticides, soil and soil conditioners",
2021,Canada,Couples with other related or unrelated persons,"Groundskeeping services, snow and garbage removal",172
2021,Canada,Couples with other related or unrelated persons,Other household supplies,303
2021,Canada,Couples with other related or unrelated persons,Child care,954
2021,Canada,Couples with other related or unrelated persons,Child care outside the home,684
2021,Canada,Couples with other related or unrelated persons,Child care in the home (regular and occasional),
2021,Canada,Couples with other related or unrelated persons,Household furnishings and equipment,4626
2021,Canada,Couples with other related or unrelated persons,Household furnishings,2073
2021,Canada,Couples with other related or unrelated persons,Furniture,1146
2021,Canada,Couples with other related or unrelated persons,"Rugs, mats and underpadding",190
2021,Canada,Couples with other related or unrelated persons,"Works of art, carvings and other decorative ware",176
2021,Canada,Couples with other related or unrelated persons,Linens,
