"question","answer"
"What was the average household expenditure on Accommodation away from home for Couples without children in 2021?","The yearly average was $461.00, which is about $38.42 per month."
"What was the average household expenditure on Hotels and motels for Couples without children in 2021?","The yearly average was $256.00, which is about $21.33 per month."
"What was the average household expenditure on Other accommodation away from home for Couples without children in 2021?","The yearly average was $205.00, which is about $17.08 per month."
"What was the average household expenditure on Household operations for Couples without children in 2021?","The yearly average was $5,257.00, which is about $438.08 per month."
"What was the average household expenditure on Communications for Couples without children in 2021?","The yearly average was $2,897.00, which is about $241.42 per month."
"What was the average household expenditure on Telephone for Couples without children in 2021?","The yearly average was $1,686.00, which is about $140.50 per month."
"What was the average household expenditure on Landline telephone services for Couples without children in 2021?","The yearly average was $275.00, which is about $22.92 per month."
"What was the average household expenditure on Cell phone and pager services for Couples without children in 2021?","The yearly average was $1,205.00, which is about $100.42 per month."
"What was the average household expenditure on Purchase of telephones and equipment for Couples without children in 2021?","The yearly average was $206.00, which is about $17.17 per month."
"What was the average household expenditure on Internet access services for Couples without children in 2021?","The yearly average was $911.00, which is about $75.92 per month."
"What was the average household expenditure on Digital services for Couples without children in 2021?","The yearly average was $153.00, which is about $12.75 per month."
"What was the average household expenditure on Postal, courier, delivery and other communication services for Couples without children in 2021?","The yearly average was $147.00, which is about $12.25 per month."
"What was the average household expenditure on Domestic and other custodial services (excluding child care) for Couples without children in 2021?","The yearly average was $159.00, which is about $13.25 per month."
"What was the average household expenditure on Pet expenses for Couples without children in 2021?","The yearly average was $708.00, which is about $59.00 per month."
"What was the average household expenditure on Pet food and pet-related goods for Couples without children in 2021?","The yearly average was $346.00, which is about $28.83 per month."
"What was the average household expenditure on Purchase of pets for Couples without children in 2021?","The yearly average was $84.00, which is about $7.00 per month."
"What was the average household expenditure on Veterinarian and other services for Couples without children in 2021?","The yearly average was $278.00, which is about $23.17 per month."
"What was the average household expenditure on Household cleaning supplies and equipment for Couples without children in 2021?","The yearly average was $271.00, which is about $22.58 per month."
"What was the average household expenditure on Detergent and other soaps for Couples without children in 2021?","The yearly average was $100.00, which is about $8.33 per month."
"What was the average household expenditure on Cleaning equipment (non-electric) for Couples without children in 2021?","The yearly average was $40.00, which is about $3.33 per month."
"What was the average household expenditure on Other household cleaning supplies for Couples without children in 2021?","The yearly average was $132.00, which is about $11.00 per month."
"What was the average household expenditure on Paper, plastic and foil supplies for Couples without children in 2021?","The yearly average was $375.00, which is about $31.25 per month."
"What was the average household expenditure on Stationery (excluding school supplies) for Couples without children in 2021?","The yearly average was $145.00, which is about $12.08 per month."
"What was the average household expenditure on Other paper supplies for Couples without children in 2021?","The yearly average was $174.00, which is about $14.50 per month."
"What was the average household expenditure on Plastic and foil supplies for Couples without children in 2021?","The yearly average was $56.00, which is about $4.67 per month."
"What was the average household expenditure on Garden supplies and services for Couples without children in 2021?","The yearly average was $672.00, which is about $56.00 per month."
"What was the average household expenditure on Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds for Couples without children in 2021?","The yearly average was $348.00, which is about $29.00 per month."
"What was the average household expenditure on Fertilizers, herbicides, insecticides, pesticides, soil and soil conditioners for Couples without children in 2021?","The yearly average was $84.00, which is about $7.00 per month."
"What was the average household expenditure on Groundskeeping services, snow and garbage removal for Couples without children in 2021?","The yearly average was $240.00, which is about $20.00 per month."
"What was the average household expenditure on Other household supplies for Couples without children in 2021?","The yearly average was $162.00, which is about $13.50 per month."
"What was the average household expenditure on Household furnishings and equipment for Couples without children in 2021?","The yearly average was $3,670.00, which is about $305.83 per month."
"What was the average household expenditure on Household furnishings for Couples without children in 2021?","The yearly average was $1,573.00, which is about $131.08 per month."
"What was the average household expenditure on Furniture for Couples without children in 2021?","The yearly average was $1,050.00, which is about $87.50 per month."
"What was the average household expenditure on Rugs, mats and underpadding for Couples without children in 2021?","The yearly average was $79.00, which is about $6.58 per month."
"What was the average household expenditure on Works of art, carvings and other decorative ware for Couples without children in 2021?","The yearly average was $136.00, which is about $11.33 per month."
"What was the average household expenditure on Linens for Couples without children in 2021?","The yearly average was $126.00, which is about $10.50 per month."
"What was the average household expenditure on Other household furnishings (curtains, mirrors and picture frames) for Couples without children in 2021?","The yearly average was $183.00, which is about $15.25 per month."
"What was the average household expenditure on Household equipment for Couples without children in 2021?","The yearly average was $1,849.00, which is about $154.08 per month."
"What was the average household expenditure on Household appliances for Couples without children in 2021?","The yearly average was $850.00, which is about $70.83 per month."
"What was the average household expenditure on Refrigerators and freezers for Couples without children in 2021?","The yearly average was $177.00, which is about $14.75 per month."
"What was the average household expenditure on Microwave ovens and cooking appliances for Couples without children in 2021?","The yearly average was $158.00, which is about $13.17 per month."
"What was the average household expenditure on Washers, dryers and dishwashers for Couples without children in 2021?","The yearly average was $160.00, which is about $13.33 per month."
"What was the average household expenditure on Room air conditioners, portable humidifiers and dehumidifiers for Couples without children in 2021?","The yearly average was $115.00, which is about $9.58 per month."
"What was the average household expenditure on Other electric equipment and appliances (including parts and attachments) for Couples without children in 2021?","The yearly average was $240.00, which is about $20.00 per month."
"What was the average household expenditure on Other household equipment for Couples without children in 2021?","The yearly average was $999.00, which is about $83.25 per month."
"What was the average household expenditure on Home and workshop tools and equipment for Couples without children in 2021?","The yearly average was $235.00, which is about $19.58 per month."
"What was the average household expenditure on Lawn, garden and snow-removal equipment and tools for Couples without children in 2021?","The yearly average was $323.00, which is about $26.92 per month."
"What was the average household expenditure on Non-electric kitchen and cooking equipment for Couples without children in 2021?","The yearly average was $195.00, which is about $16.25 per month."
"What was the average household expenditure on Other household equipment, parts and accessories for Couples without children in 2021?","The yearly average was $247.00, which is about $20.58 per month."
"What was the average household expenditure on Maintenance, rental, repairs and services related to household furnishings and equipment for Couples without children in 2021?","The yearly average was $139.00, which is about $11.58 per month."
"What was the average household expenditure on Services related to household furnishings and equipment for Couples without children in 2021?","The yearly average was $108.00, which is about $9.00 per month."
"What was the average household expenditure on Rental of heating equipment for Couples without children in 2021?","The yearly average was $40.00, which is about $3.33 per month."
"What was the average household expenditure on Home security services for Couples without children in 2021?","The yearly average was $68.00, which is about $5.67 per month."
"What was the average household expenditure on Clothing and accessories for Couples without children in 2021?","The yearly average was $1,993.00, which is about $166.08 per month."
"What was the average household expenditure on Women's and girls' wear (women and girls aged 14 years and over) for Couples without children in 2021?","The yearly average was $860.00, which is about $71.67 per month."
"What was the average household expenditure on Clothing (women and girls aged 14 years and over) for Couples without children in 2021?","The yearly average was $631.00, which is about $52.58 per month."
"What was the average household expenditure on Footwear (women and girls aged 14 years and over) for Couples without children in 2021?","The yearly average was $229.00, which is about $19.08 per month."
"What was the average household expenditure on Men's and boys' wear (men and boys aged 14 years and over) for Couples without children in 2021?","The yearly average was $537.00, which is about $44.75 per month."
"What was the average household expenditure on Clothing (men and boys aged 14 years and over) for Couples without children in 2021?","The yearly average was $369.00, which is about $30.75 per month."
"What was the average household expenditure on Footwear (men and boys aged 14 years and over) for Couples without children in 2021?","The yearly average was $168.00, which is about $14.00 per month."
"What was the average household expenditure on Children's wear (children under 14 years of age) for Couples without children in 2021?","The yearly average was $89.00, which is about $7.42 per month."
"What was the average household expenditure on Clothing and cloth diapers (children under 14 years of age) for Couples without children in 2021?","The yearly average was $77.00, which is about $6.42 per month."
"What was the average household expenditure on Footwear (children under 14 years of age) for Couples without children in 2021?","The yearly average was $12.00, which is about $1.00 per month."
"What was the average household expenditure on Athletic footwear for Couples without children in 2021?","The yearly average was $110.00, which is about $9.17 per month."
"What was the average household expenditure on Accessories for Couples without children in 2021?","The yearly average was $97.00, which is about $8.08 per month."
"What was the average household expenditure on Watches and jewellery for Couples without children in 2021?","The yearly average was $134.00, which is about $11.17 per month."
"What was the average household expenditure on Clothing material, yarn, thread and other notions for Couples without children in 2021?","The yearly average was $68.00, which is about $5.67 per month."
"What was the average household expenditure on Clothing services for Couples without children in 2021?","The yearly average was $98.00, which is about $8.17 per month."
"What was the average household expenditure on Laundromats, dry-cleaning and laundry services for Couples without children in 2021?","The yearly average was $43.00, which is about $3.58 per month."
"What was the average household expenditure on Services for clothing, footwear and jewellery for Couples without children in 2021?","The yearly average was $56.00, which is about $4.67 per month."
"What was the average household expenditure on Transportation for Couples without children in 2021?","The yearly average was $10,469.00, which is about $872.42 per month."
"What was the average household expenditure on Private transportation for Couples without children in 2021?","The yearly average was $9,926.00, which is about $827.17 per month."
"What was the average household expenditure on Private use automobiles, vans and trucks for Couples without children in 2021?","The yearly average was $4,706.00, which is about $392.17 per month."
"What was the average household expenditure on Purchase of automobiles, vans and trucks for Couples without children in 2021?","The yearly average was $4,280.00, which is about $356.67 per month."
"What was the average household expenditure on Automobiles (purchase) for Couples without children in 2021?","The yearly average was $1,241.00, which is about $103.42 per month."
"What was the average household expenditure on Trucks (including sport utility vehicles, purchase) for Couples without children in 2021?","The yearly average was $2,944.00, which is about $245.33 per month."
"What was the average household expenditure on Accessories for automobiles, vans and trucks for Couples without children in 2021?","The yearly average was $22.00, which is about $1.83 per month."
"What was the average household expenditure on Fees for leased automobiles, vans and trucks for Couples without children in 2021?","The yearly average was $403.00, which is about $33.58 per month."
"What was the average household expenditure on Regular fees for leased automobiles, vans and trucks for Couples without children in 2021?","The yearly average was $362.00, which is about $30.17 per month."
"What was the average household expenditure on Regular fees for leased automobiles for Couples without children in 2021?","The yearly average was $125.00, which is about $10.42 per month."
"What was the average household expenditure on Regular fees for leased vans and trucks for Couples without children in 2021?","The yearly average was $236.00, which is about $19.67 per month."
"What was the average household expenditure on Rented automobiles, vans and trucks for Couples without children in 2021?","The yearly average was $40.00, which is about $3.33 per month."
"What was the average household expenditure on Automobile, van and truck operations for Couples without children in 2021?","The yearly average was $5,181.00, which is about $431.75 per month."
"What was the average household expenditure on Registration fees for automobiles, vans and trucks (including insurance if part of registration) for Couples without children in 2021?","The yearly average was $555.00, which is about $46.25 per month."
"What was the average household expenditure on Private and public vehicle insurance premiums for Couples without children in 2021?","The yearly average was $1,081.00, which is about $90.08 per month."
"What was the average household expenditure on Tires, batteries, and other parts and supplies for vehicles for Couples without children in 2021?","The yearly average was $270.00, which is about $22.50 per month."
"What was the average household expenditure on Maintenance and repairs of vehicles for Couples without children in 2021?","The yearly average was $798.00, which is about $66.50 per month."
"What was the average household expenditure on Vehicle operation, security and communication services for Couples without children in 2021?","The yearly average was $51.00, which is about $4.25 per month."
"What was the average household expenditure on Gas and other fuels (all vehicles and tools) for Couples without children in 2021?","The yearly average was $2,226.00, which is about $185.50 per month."
"What was the average household expenditure on Parking (excluding parking fees included in rent and traffic and parking tickets) for Couples without children in 2021?","The yearly average was $121.00, which is about $10.08 per month."
"What was the average household expenditure on Drivers' licences and tests, and driving lessons for Couples without children in 2021?","The yearly average was $79.00, which is about $6.58 per month."
"What was the average household expenditure on Drivers' licences and tests for Couples without children in 2021?","The yearly average was $66.00, which is about $5.50 per month."
"What was the average household expenditure on Driving lessons for Couples without children in 2021?","The yearly average was $13.00, which is about $1.08 per month."
"What was the average household expenditure on Public transportation for Couples without children in 2021?","The yearly average was $543.00, which is about $45.25 per month."
"What was the average household expenditure on City or commuter bus, subway, streetcar and commuter train for Couples without children in 2021?","The yearly average was $72.00, which is about $6.00 per month."
"What was the average household expenditure on Taxi (including tips) for Couples without children in 2021?","The yearly average was $25.00, which is about $2.08 per month."
"What was the average household expenditure on Peer-to-peer ride services for Couples without children in 2021?","The yearly average was $51.00, which is about $4.25 per month."
"What was the average household expenditure on Other local passenger transportation for Couples without children in 2021?","The yearly average was $21.00, which is about $1.75 per month."
"What was the average household expenditure on Airplane for Couples without children in 2021?","The yearly average was $254.00, which is about $21.17 per month."
"What was the average household expenditure on Inter-city bus for Couples without children in 2021?","The yearly average was $2.00, which is about $0.17 per month."
"What was the average household expenditure on Other inter-city passenger transportation services for Couples without children in 2021?","The yearly average was $18.00, which is about $1.50 per month."
"What was the average household expenditure on Household moving and storage services for Couples without children in 2021?","The yearly average was $100.00, which is about $8.33 per month."
"What was the average household expenditure on Health care for Couples without children in 2021?","The yearly average was $3,112.00, which is about $259.33 per month."
"What was the average household expenditure on Direct health care costs to household for Couples without children in 2021?","The yearly average was $2,284.00, which is about $190.33 per month."
"What was the average household expenditure on Prescribed medicines, pharmaceutical products and cannabis for medical use for Couples without children in 2021?","The yearly average was $605.00, which is about $50.42 per month."
"What was the average household expenditure on Prescribed medicines and pharmaceutical products for Couples without children in 2021?","The yearly average was $589.00, which is about $49.08 per month."
"What was the average household expenditure on Cannabis for medical use for Couples without children in 2021?","The yearly average was $17.00, which is about $1.42 per month."
"What was the average household expenditure on Non-prescribed medicines, pharmaceutical products, health care supplies and equipment for Couples without children in 2021?","The yearly average was $543.00, which is about $45.25 per month."
"What was the average household expenditure on Health care services for Couples without children in 2021?","The yearly average was $278.00, which is about $23.17 per month."
"What was the average household expenditure on Health care practitioners (excluding general practitioners and specialists) for Couples without children in 2021?","The yearly average was $181.00, which is about $15.08 per month."
"What was the average household expenditure on Health care by general practitioners and specialists for Couples without children in 2021?","The yearly average was $56.00, which is about $4.67 per month."
"What was the average household expenditure on Weight control programs, smoking cessation programs and other medical services for Couples without children in 2021?","The yearly average was $34.00, which is about $2.83 per month."
"What was the average household expenditure on Hospital care, nursing homes and other residential care facilities for Couples without children in 2021?","The yearly average was $7.00, which is about $0.58 per month."
"What was the average household expenditure on Eye-care goods and services for Couples without children in 2021?","The yearly average was $339.00, which is about $28.25 per month."
"What was the average household expenditure on Prescription eye wear for Couples without children in 2021?","The yearly average was $192.00, which is about $16.00 per month."
"What was the average household expenditure on Non-prescription eye wear and other eye-care goods for Couples without children in 2021?","The yearly average was $49.00, which is about $4.08 per month."
"What was the average household expenditure on Eye-care services (e.g. surgery, exams) for Couples without children in 2021?","The yearly average was $98.00, which is about $8.17 per month."
"What was the average household expenditure on Dental services for Couples without children in 2021?","The yearly average was $518.00, which is about $43.17 per month."
"What was the average household expenditure on Private health insurance plan premiums for Couples without children in 2021?","The yearly average was $827.00, which is about $68.92 per month."
"What was the average household expenditure on Private health and dental plan premiums for Couples without children in 2021?","The yearly average was $704.00, which is about $58.67 per month."
"What was the average household expenditure on Accident or disability insurance premiums for Couples without children in 2021?","The yearly average was $124.00, which is about $10.33 per month."
"What was the average household expenditure on Personal care for Couples without children in 2021?","The yearly average was $1,351.00, which is about $112.58 per month."
"What was the average household expenditure on Personal care products for Couples without children in 2021?","The yearly average was $566.00, which is about $47.17 per month."
"What was the average household expenditure on Hair care products for Couples without children in 2021?","The yearly average was $79.00, which is about $6.58 per month."
"What was the average household expenditure on Makeup, skin care, manicure and fragrance products for Couples without children in 2021?","The yearly average was $171.00, which is about $14.25 per month."
"What was the average household expenditure on Makeup, skin care and manicure products for Couples without children in 2021?","The yearly average was $155.00, which is about $12.92 per month."
"What was the average household expenditure on Personal deodorants for Couples without children in 2021?","The yearly average was $13.00, which is about $1.08 per month."
"What was the average household expenditure on Body soaps for Couples without children in 2021?","The yearly average was $40.00, which is about $3.33 per month."
"What was the average household expenditure on Oral hygiene products for Couples without children in 2021?","The yearly average was $81.00, which is about $6.75 per month."
"What was the average household expenditure on Other personal care supplies and equipment for Couples without children in 2021?","The yearly average was $178.00, which is about $14.83 per month."
"What was the average household expenditure on Personal care services for Couples without children in 2021?","The yearly average was $784.00, which is about $65.33 per month."
"What was the average household expenditure on Hair grooming services for Couples without children in 2021?","The yearly average was $553.00, which is about $46.08 per month."
"What was the average household expenditure on Other personal care services for Couples without children in 2021?","The yearly average was $231.00, which is about $19.25 per month."
"What was the average household expenditure on Recreation for Couples without children in 2021?","The yearly average was $4,706.00, which is about $392.17 per month."
"What was the average household expenditure on Recreational equipment and related services for Couples without children in 2021?","The yearly average was $1,575.00, which is about $131.25 per month."
"What was the average household expenditure on Sports, athletic and recreational equipment and related services for Couples without children in 2021?","The yearly average was $185.00, which is about $15.42 per month."
"What was the average household expenditure on Children's toys for Couples without children in 2021?","The yearly average was $106.00, which is about $8.83 per month."
"What was the average household expenditure on Art and craft materials for Couples without children in 2021?","The yearly average was $59.00, which is about $4.92 per month."
"What was the average household expenditure on Computer equipment and supplies for Couples without children in 2021?","The yearly average was $647.00, which is about $53.92 per month."
"What was the average household expenditure on Computer hardware for Couples without children in 2021?","The yearly average was $341.00, which is about $28.42 per month."
"What was the average household expenditure on Computer software and video game systems for Couples without children in 2021?","The yearly average was $60.00, which is about $5.00 per month."
"What was the average household expenditure on Computer supplies and other equipment for Couples without children in 2021?","The yearly average was $72.00, which is about $6.00 per month."
"What was the average household expenditure on Tablet computers for Couples without children in 2021?","The yearly average was $104.00, which is about $8.67 per month."
"What was the average household expenditure on E-Book readers for Couples without children in 2021?","The yearly average was $7.00, which is about $0.58 per month."
"What was the average household expenditure on Wearable electronic devices for Couples without children in 2021?","The yearly average was $63.00, which is about $5.25 per month."
"What was the average household expenditure on Photographic goods and services for Couples without children in 2021?","The yearly average was $99.00, which is about $8.25 per month."
"What was the average household expenditure on Camcorders, cameras, parts, accessories and related equipment for Couples without children in 2021?","The yearly average was $40.00, which is about $3.33 per month."
"What was the average household expenditure on Photographic services for Couples without children in 2021?","The yearly average was $59.00, which is about $4.92 per month."
"What was the average household expenditure on Home entertainment equipment and services for Couples without children in 2021?","The yearly average was $401.00, which is about $33.42 per month."
"What was the average household expenditure on Home entertainment equipment for Couples without children in 2021?","The yearly average was $355.00, which is about $29.58 per month."
"What was the average household expenditure on Audio equipment and home theatre systems for Couples without children in 2021?","The yearly average was $74.00, which is about $6.17 per month."
"What was the average household expenditure on Video equipment for Couples without children in 2021?","The yearly average was $200.00, which is about $16.67 per month."
"What was the average household expenditure on DVD players, Blu-Ray players and other video equipment and accessories for Couples without children in 2021?","The yearly average was $20.00, which is about $1.67 per month."
"What was the average household expenditure on Televisions for Couples without children in 2021?","The yearly average was $180.00, which is about $15.00 per month."
"What was the average household expenditure on Pre-recorded media, music downloads and blank audio and video media for Couples without children in 2021?","The yearly average was $82.00, which is about $6.83 per month."
"What was the average household expenditure on Home entertainment services for Couples without children in 2021?","The yearly average was $46.00, which is about $3.83 per month."
"What was the average household expenditure on Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment for Couples without children in 2021?","The yearly average was $43.00, which is about $3.58 per month."
"What was the average household expenditure on Recreational services for Couples without children in 2021?","The yearly average was $1,258.00, which is about $104.83 per month."
"What was the average household expenditure on Entertainment for Couples without children in 2021?","The yearly average was $761.00, which is about $63.42 per month."
"What was the average household expenditure on Movie theatres for Couples without children in 2021?","The yearly average was $30.00, which is about $2.50 per month."
"What was the average household expenditure on Television and satellite radio services (including installation, service and pay TV charges) for Couples without children in 2021?","The yearly average was $639.00, which is about $53.25 per month."
"What was the average household expenditure on Use of recreational facilities and fees for other recreational activities for Couples without children in 2021?","The yearly average was $245.00, which is about $20.42 per month."
"What was the average household expenditure on Dues and fees for sports and recreational activities and athletic and recreational facilities for Couples without children in 2021?","The yearly average was $239.00, which is about $19.92 per month."
"What was the average household expenditure on Package trips for Couples without children in 2021?","The yearly average was $215.00, which is about $17.92 per month."
"What was the average household expenditure on Other recreational services for Couples without children in 2021?","The yearly average was $36.00, which is about $3.00 per month."
"What was the average household expenditure on Recreational vehicles and associated services for Couples without children in 2021?","The yearly average was $1,471.00, which is about $122.58 per month."
"What was the average household expenditure on Purchase of recreational vehicles for Couples without children in 2021?","The yearly average was $1,003.00, which is about $83.58 per month."
"What was the average household expenditure on Motorcycles and snowmobiles (purchase) for Couples without children in 2021?","The yearly average was $140.00, which is about $11.67 per month."
"What was the average household expenditure on All-terrain vehicles (purchase) for Couples without children in 2021?","The yearly average was $71.00, which is about $5.92 per month."
"What was the average household expenditure on Bicycles (purchase) for Couples without children in 2021?","The yearly average was $124.00, which is about $10.33 per month."
"What was the average household expenditure on Other recreational vehicles (purchase) for Couples without children in 2021?","The yearly average was $669.00, which is about $55.75 per month."
"What was the average household expenditure on Operation of recreational vehicles for Couples without children in 2021?","The yearly average was $468.00, which is about $39.00 per month."
"What was the average household expenditure on Insurance premiums for recreational vehicles for Couples without children in 2021?","The yearly average was $104.00, which is about $8.67 per month."
"What was the average household expenditure on Registration fees and licences for recreational vehicles for Couples without children in 2021?","The yearly average was $40.00, which is about $3.33 per month."
"What was the average household expenditure on Parking, storage fees and other dues for Couples without children in 2021?","The yearly average was $88.00, which is about $7.33 per month."
"What was the average household expenditure on Other expenses for recreational vehicles for Couples without children in 2021?","The yearly average was $237.00, which is about $19.75 per month."
"What was the average household expenditure on Education for Couples without children in 2021?","The yearly average was $684.00, which is about $57.00 per month."
"What was the average household expenditure on Tuition fees for Couples without children in 2021?","The yearly average was $643.00, which is about $53.58 per month."
"What was the average household expenditure on Tuition fees for university for Couples without children in 2021?","The yearly average was $387.00, which is about $32.25 per month."
"What was the average household expenditure on Tuition fees for other training (college, trade and professional institutions) for Couples without children in 2021?","The yearly average was $170.00, which is about $14.17 per month."
"What was the average household expenditure on Personal interest courses and lessons (excluding driving lessons) for Couples without children in 2021?","The yearly average was $61.00, which is about $5.08 per month."
"What was the average household expenditure on Textbooks and school supplies for Couples without children in 2021?","The yearly average was $41.00, which is about $3.42 per month."
"What was the average household expenditure on Reading materials and other printed matter for Couples without children in 2021?","The yearly average was $196.00, which is about $16.33 per month."
"What was the average household expenditure on Newspapers for Couples without children in 2021?","The yearly average was $35.00, which is about $2.92 per month."
"What was the average household expenditure on Magazines and periodicals for Couples without children in 2021?","The yearly average was $20.00, which is about $1.67 per month."
"What was the average household expenditure on Books and E-Books (excluding school books) for Couples without children in 2021?","The yearly average was $110.00, which is about $9.17 per month."
"What was the average household expenditure on Services related to reading materials (e.g. photocopying, library fees) for Couples without children in 2021?","The yearly average was $13.00, which is about $1.08 per month."
"What was the average household expenditure on Tobacco products, alcoholic beverages and cannabis for non-medical use for Couples without children in 2021?","The yearly average was $2,038.00, which is about $169.83 per month."
"What was the average household expenditure on Tobacco products and smokers' supplies for Couples without children in 2021?","The yearly average was $493.00, which is about $41.08 per month."
"What was the average household expenditure on Cigarettes for Couples without children in 2021?","The yearly average was $438.00, which is about $36.50 per month."
"What was the average household expenditure on Other tobacco products, smokers' supplies and e-cigarettes for Couples without children in 2021?","The yearly average was $55.00, which is about $4.58 per month."
"What was the average household expenditure on Cannabis for non-medical use for Couples without children in 2021?","The yearly average was $159.00, which is about $13.25 per month."
"What was the average household expenditure on Alcoholic beverages for Couples without children in 2021?","The yearly average was $1,386.00, which is about $115.50 per month."
"What was the average household expenditure on Alcoholic beverages served on licensed premises and in restaurants for Couples without children in 2021?","The yearly average was $280.00, which is about $23.33 per month."
"What was the average household expenditure on Alcoholic beverages purchased from stores for Couples without children in 2021?","The yearly average was $1,093.00, which is about $91.08 per month."
"What was the average household expenditure on Games of chance for Couples without children in 2021?","The yearly average was $218.00, which is about $18.17 per month."
"What was the average household expenditure on Government-run lotteries for Couples without children in 2021?","The yearly average was $186.00, which is about $15.50 per month."
"What was the average household expenditure on Miscellaneous expenditures for Couples without children in 2021?","The yearly average was $1,911.00, which is about $159.25 per month."
"What was the average household expenditure on Financial services for Couples without children in 2021?","The yearly average was $981.00, which is about $81.75 per month."
"What was the average household expenditure on Service charges for banks and other financial institutions for Couples without children in 2021?","The yearly average was $145.00, which is about $12.08 per month."
"What was the average household expenditure on Administration fees for brokers and stock and bond commissions for Couples without children in 2021?","The yearly average was $560.00, which is about $46.67 per month."
"What was the average household expenditure on Other financial services for Couples without children in 2021?","The yearly average was $277.00, which is about $23.08 per month."
"What was the average household expenditure on Other miscellaneous goods and services for Couples without children in 2021?","The yearly average was $930.00, which is about $77.50 per month."
"What was the average household expenditure on Fines for Couples without children in 2021?","The yearly average was $34.00, which is about $2.83 per month."
"What was the average household expenditure on Legal services not related to dwellings for Couples without children in 2021?","The yearly average was $172.00, which is about $14.33 per month."
"What was the average household expenditure on Dues to unions and professional associations for Couples without children in 2021?","The yearly average was $263.00, which is about $21.92 per month."
"What was the average household expenditure on Contributions and dues for social clubs and other organizations for Couples without children in 2021?","The yearly average was $51.00, which is about $4.25 per month."
"What was the average household expenditure on Funeral services for Couples without children in 2021?","The yearly average was $155.00, which is about $12.92 per month."
"What was the average household expenditure on Government services for Couples without children in 2021?","The yearly average was $31.00, which is about $2.58 per month."
"What was the average household expenditure on Wholesale/retail memberships for Couples without children in 2021?","The yearly average was $93.00, which is about $7.75 per month."
"What was the average household expenditure on Convenience fees for Couples without children in 2021?","The yearly average was $2.00, which is about $0.17 per month."
"What was the average household expenditure on Recycling fees and other environmental fees for Couples without children in 2021?","The yearly average was $8.00, which is about $0.67 per month."
"What was the average household expenditure on Income taxes for Couples without children in 2021?","The yearly average was $19,505.00, which is about $1,625.42 per month."
"What was the average household expenditure on Personal insurance payments and pension contributions for Couples without children in 2021?","The yearly average was $4,648.00, which is about $387.33 per month."
"What was the average household expenditure on Employment insurance and Quebec parental insurance premiums for Couples without children in 2021?","The yearly average was $560.00, which is about $46.67 per month."
"What was the average household expenditure on Retirement and pension fund payments for Couples without children in 2021?","The yearly average was $3,429.00, which is about $285.75 per month."
"What was the average household expenditure on Premiums on life, term and endowment insurance for Couples without children in 2021?","The yearly average was $659.00, which is about $54.92 per month."
"What was the average household expenditure on Gifts of money, support payments and charitable contributions for Couples without children in 2021?","The yearly average was $2,097.00, which is about $174.75 per month."
"What was the average household expenditure on Gifts of money and support payments for Couples without children in 2021?","The yearly average was $1,094.00, which is about $91.17 per month."
"What was the average household expenditure on Gifts of money to persons living in Canada for Couples without children in 2021?","The yearly average was $720.00, which is about $60.00 per month."
"What was the average household expenditure on Gifts of money to persons living outside Canada for Couples without children in 2021?","The yearly average was $157.00, which is about $13.08 per month."
"What was the average household expenditure on Alimony and child support for Couples without children in 2021?","The yearly average was $216.00, which is about $18.00 per month."
"What was the average household expenditure on Charitable contributions for Couples without children in 2021?","The yearly average was $1,003.00, which is about $83.58 per month."
"What was the average household expenditure on Total expenditure for Couples with children in 2021?","The yearly average was $136,631.00, which is about $11,385.92 per month."
"What was the average household expenditure on Total current consumption for Couples with children in 2021?","The yearly average was $96,019.00, which is about $8,001.58 per month."
"What was the average household expenditure on Food expenditures for Couples with children in 2021?","The yearly average was $14,785.00, which is about $1,232.08 per month."
"What was the average household expenditure on Food purchased from stores for Couples with children in 2021?","The yearly average was $11,612.00, which is about $967.67 per month."
"What was the average household expenditure on Bakery products for Couples with children in 2021?","The yearly average was $1,030.00, which is about $85.83 per month."
"What was the average household expenditure on Cereal grains and cereal products for Couples with children in 2021?","The yearly average was $737.00, which is about $61.42 per month."
"What was the average household expenditure on Fruit, fruit preparations and nuts for Couples with children in 2021?","The yearly average was $1,524.00, which is about $127.00 per month."
"What was the average household expenditure on Vegetables and vegetable preparations for Couples with children in 2021?","The yearly average was $1,327.00, which is about $110.58 per month."
"What was the average household expenditure on Dairy products and eggs for Couples with children in 2021?","The yearly average was $1,673.00, which is about $139.42 per month."
"What was the average household expenditure on Meat for Couples with children in 2021?","The yearly average was $2,234.00, which is about $186.17 per month."
"What was the average household expenditure on Fish and seafood for Couples with children in 2021?","The yearly average was $426.00, which is about $35.50 per month."
"What was the average household expenditure on Non-alcoholic beverages and other food products for Couples with children in 2021?","The yearly average was $2,662.00, which is about $221.83 per month."
"What was the average household expenditure on Ready-to-cook meal delivery services for Couples with children in 2021?","The yearly average was $82.00, which is about $6.83 per month."
"What was the average household expenditure on Food purchased from restaurants for Couples with children in 2021?","The yearly average was $3,092.00, which is about $257.67 per month."
