question,answer
What was the average household expenditure on Children's camps for Couples without children in 2021?,$nan
What was the average household expenditure on Package trips for Couples without children in 2021?,$215.0
What was the average household expenditure on Other recreational services for Couples without children in 2021?,$36.0
What was the average household expenditure on Recreational vehicles and associated services for Couples without children in 2021?,$1471.0
What was the average household expenditure on Purchase of recreational vehicles for Couples without children in 2021?,$1003.0
What was the average household expenditure on Motorcycles and snowmobiles (purchase) for Couples without children in 2021?,$140.0
What was the average household expenditure on All-terrain vehicles (purchase) for Couples without children in 2021?,$71.0
What was the average household expenditure on Bicycles (purchase) for Couples without children in 2021?,$124.0
What was the average household expenditure on Other recreational vehicles (purchase) for Couples without children in 2021?,$669.0
What was the average household expenditure on Operation of recreational vehicles for Couples without children in 2021?,$468.0
What was the average household expenditure on Insurance premiums for recreational vehicles for Couples without children in 2021?,$104.0
What was the average household expenditure on Registration fees and licences for recreational vehicles for Couples without children in 2021?,$40.0
"What was the average household expenditure on Parking, storage fees and other dues for Couples without children in 2021?",$88.0
What was the average household expenditure on Other expenses for recreational vehicles for Couples without children in 2021?,$237.0
What was the average household expenditure on Education for Couples without children in 2021?,$684.0
What was the average household expenditure on Tuition fees for Couples without children in 2021?,$643.0
"What was the average household expenditure on Tuition fees for kindergarten, elementary and secondary schools for Couples without children in 2021?",$nan
What was the average household expenditure on Tuition fees for university for Couples without children in 2021?,$387.0
"What was the average household expenditure on Tuition fees for other training (college, trade and professional institutions) for Couples without children in 2021?",$170.0
What was the average household expenditure on Other educational services for Couples without children in 2021?,$nan
What was the average household expenditure on Personal interest courses and lessons (excluding driving lessons) for Couples without children in 2021?,$61.0
What was the average household expenditure on Textbooks and school supplies for Couples without children in 2021?,$41.0
What was the average household expenditure on Reading materials and other printed matter for Couples without children in 2021?,$196.0
What was the average household expenditure on Newspapers for Couples without children in 2021?,$35.0
What was the average household expenditure on Magazines and periodicals for Couples without children in 2021?,$20.0
What was the average household expenditure on Books and E-Books (excluding school books) for Couples without children in 2021?,$110.0
"What was the average household expenditure on Maps, sheet music and other printed matter for Couples without children in 2021?",$nan
"What was the average household expenditure on Services related to reading materials (e.g. photocopying, library fees) for Couples without children in 2021?",$13.0
"What was the average household expenditure on Tobacco products, alcoholic beverages and cannabis for non-medical use for Couples without children in 2021?",$2038.0
What was the average household expenditure on Tobacco products and smokers' supplies for Couples without children in 2021?,$493.0
What was the average household expenditure on Cigarettes for Couples without children in 2021?,$438.0
"What was the average household expenditure on Other tobacco products, smokers' supplies and e-cigarettes for Couples without children in 2021?",$55.0
What was the average household expenditure on Cannabis for non-medical use for Couples without children in 2021?,$159.0
What was the average household expenditure on Alcoholic beverages for Couples without children in 2021?,$1386.0
What was the average household expenditure on Alcoholic beverages served on licensed premises and in restaurants for Couples without children in 2021?,$280.0
What was the average household expenditure on Alcoholic beverages purchased from stores for Couples without children in 2021?,$1093.0
What was the average household expenditure on Self-made alcoholic beverages for Couples without children in 2021?,$nan
What was the average household expenditure on Games of chance for Couples without children in 2021?,$218.0
What was the average household expenditure on Government-run lotteries for Couples without children in 2021?,$186.0
What was the average household expenditure on Other games of chance for Couples without children in 2021?,$nan
"What was the average household expenditure on Casinos, bingos and gaming machines for Couples without children in 2021?",$nan
What was the average household expenditure on Non-government lotteries and raffle tickets for Couples without children in 2021?,$nan
What was the average household expenditure on Miscellaneous expenditures for Couples without children in 2021?,$1911.0
What was the average household expenditure on Financial services for Couples without children in 2021?,$981.0
What was the average household expenditure on Service charges for banks and other financial institutions for Couples without children in 2021?,$145.0
What was the average household expenditure on Administration fees for brokers and stock and bond commissions for Couples without children in 2021?,$560.0
What was the average household expenditure on Other financial services for Couples without children in 2021?,$277.0
What was the average household expenditure on Other miscellaneous goods and services for Couples without children in 2021?,$930.0
What was the average household expenditure on Fines for Couples without children in 2021?,$34.0
What was the average household expenditure on Legal services not related to dwellings for Couples without children in 2021?,$172.0
What was the average household expenditure on Dues to unions and professional associations for Couples without children in 2021?,$263.0
What was the average household expenditure on Contributions and dues for social clubs and other organizations for Couples without children in 2021?,$51.0
What was the average household expenditure on Funeral services for Couples without children in 2021?,$155.0
What was the average household expenditure on Government services for Couples without children in 2021?,$31.0
What was the average household expenditure on Wholesale/retail memberships for Couples without children in 2021?,$93.0
What was the average household expenditure on Convenience fees for Couples without children in 2021?,$2.0
What was the average household expenditure on Other goods and services for Couples without children in 2021?,$nan
What was the average household expenditure on Discounts and refunds for Couples without children in 2021?,$nan
What was the average household expenditure on Recycling fees and other environmental fees for Couples without children in 2021?,$8.0
What was the average household expenditure on Other general expenditures for Couples without children in 2021?,$nan
What was the average household expenditure on Income taxes for Couples without children in 2021?,$19505.0
What was the average household expenditure on Personal insurance payments and pension contributions for Couples without children in 2021?,$4648.0
What was the average household expenditure on Employment insurance and Quebec parental insurance premiums for Couples without children in 2021?,$560.0
What was the average household expenditure on Retirement and pension fund payments for Couples without children in 2021?,$3429.0
"What was the average household expenditure on Premiums on life, term and endowment insurance for Couples without children in 2021?",$659.0
"What was the average household expenditure on Gifts of money, support payments and charitable contributions for Couples without children in 2021?",$2097.0
What was the average household expenditure on Gifts of money and support payments for Couples without children in 2021?,$1094.0
What was the average household expenditure on Gifts of money to persons living in Canada for Couples without children in 2021?,$720.0
What was the average household expenditure on Gifts of money to persons living outside Canada for Couples without children in 2021?,$157.0
What was the average household expenditure on Alimony and child support for Couples without children in 2021?,$216.0
What was the average household expenditure on Charitable contributions for Couples without children in 2021?,$1003.0
What was the average household expenditure on Total expenditure for Couples with children in 2021?,$136631.0
What was the average household expenditure on Total current consumption for Couples with children in 2021?,$96019.0
What was the average household expenditure on Food expenditures for Couples with children in 2021?,$14785.0
What was the average household expenditure on Food purchased from stores for Couples with children in 2021?,$11612.0
What was the average household expenditure on Bakery products for Couples with children in 2021?,$1030.0
What was the average household expenditure on Cereal grains and cereal products for Couples with children in 2021?,$737.0
"What was the average household expenditure on Fruit, fruit preparations and nuts for Couples with children in 2021?",$1524.0
What was the average household expenditure on Vegetables and vegetable preparations for Couples with children in 2021?,$1327.0
What was the average household expenditure on Dairy products and eggs for Couples with children in 2021?,$1673.0
What was the average household expenditure on Meat for Couples with children in 2021?,$2234.0
What was the average household expenditure on Fish and seafood for Couples with children in 2021?,$426.0
What was the average household expenditure on Non-alcoholic beverages and other food products for Couples with children in 2021?,$2662.0
What was the average household expenditure on Ready-to-cook meal delivery services for Couples with children in 2021?,$82.0
What was the average household expenditure on Food purchased from restaurants for Couples with children in 2021?,$3092.0
What was the average household expenditure on Restaurant meals for Couples with children in 2021?,$2778.0
What was the average household expenditure on Restaurant snacks and beverages for Couples with children in 2021?,$313.0
What was the average household expenditure on Shelter for Couples with children in 2021?,$29166.0
What was the average household expenditure on Principal accommodation for Couples with children in 2021?,$26924.0
What was the average household expenditure on Rented living quarters for Couples with children in 2021?,$2977.0
What was the average household expenditure on Rent for Couples with children in 2021?,$2871.0
What was the average household expenditure on Tenants' repairs and improvements for Couples with children in 2021?,$37.0
What was the average household expenditure on Tenants' insurance premiums for Couples with children in 2021?,$53.0
What was the average household expenditure on Parking at rented living quarters (excluding amounts reported with rent) for Couples with children in 2021?,$16.0
What was the average household expenditure on Owned living quarters for Couples with children in 2021?,$20316.0
What was the average household expenditure on Mortgage paid for owned living quarters for Couples with children in 2021?,$12542.0
What was the average household expenditure on Repairs and maintenance for owned living quarters for Couples with children in 2021?,$1252.0
What was the average household expenditure on Condominium fees for owned living quarters for Couples with children in 2021?,$268.0
What was the average household expenditure on Property and school taxes for owned living quarters for Couples with children in 2021?,$3341.0
What was the average household expenditure on Homeowners' insurance premiums for owned living quarters for Couples with children in 2021?,$1304.0
What was the average household expenditure on Other expenditures for owned living quarters for Couples with children in 2021?,$1608.0
What was the average household expenditure on Commissions for sale of real estate owned by the household for Couples with children in 2021?,$390.0
What was the average household expenditure on Legal fees related to owned living quarters for Couples with children in 2021?,$128.0
What was the average household expenditure on Mortgage insurance premiums for owned living quarters for Couples with children in 2021?,$478.0
"What was the average household expenditure on Registration fees, renewal fees and early renewal or closing penalties for owned living quarters for Couples with children in 2021?",$137.0
What was the average household expenditure on Transfer taxes and land registration fees for owned living quarters for Couples with children in 2021?,$416.0
What was the average household expenditure on All other expenses related to owned living quarters (excluding repairs and maintenance) for Couples with children in 2021?,$59.0
"What was the average household expenditure on Water, fuel and electricity for principal accommodation for Couples with children in 2021?",$3631.0
What was the average household expenditure on Water and sewage for principal accommodation for Couples with children in 2021?,$742.0
What was the average household expenditure on Electricity for principal accommodation for Couples with children in 2021?,$1893.0
What was the average household expenditure on Natural gas for principal accommodation for Couples with children in 2021?,$795.0
What was the average household expenditure on Other fuel for principal accommodation for Couples with children in 2021?,$200.0
What was the average household expenditure on Other accommodation for Couples with children in 2021?,$2242.0
What was the average household expenditure on Owned secondary residences for Couples with children in 2021?,$1007.0
What was the average household expenditure on Mortgage paid for owned secondary residences for Couples with children in 2021?,$458.0
"What was the average household expenditure on Property and school taxes, water and sewage charges for owned secondary residences for Couples with children in 2021?",$203.0
What was the average household expenditure on Insurance premiums for owned secondary residences for Couples with children in 2021?,$71.0
What was the average household expenditure on Electricity and fuel (e.g. natural gas and wood) for owned secondary residences for Couples with children in 2021?,$71.0
"What was the average household expenditure on Communication and home security services (e.g. landline telephone, television, satellite radio and Internet) for owned secondary residences for Couples with children in 2021?",$23.0
What was the average household expenditure on Other expenses for owned secondary residences for Couples with children in 2021?,$182.0
What was the average household expenditure on Other owned properties for Couples with children in 2021?,$593.0
What was the average household expenditure on Accommodation away from home for Couples with children in 2021?,$641.0
What was the average household expenditure on Hotels and motels for Couples with children in 2021?,$277.0
What was the average household expenditure on Other accommodation away from home for Couples with children in 2021?,$365.0
What was the average household expenditure on Household operations for Couples with children in 2021?,$7954.0
What was the average household expenditure on Communications for Couples with children in 2021?,$3938.0
What was the average household expenditure on Telephone for Couples with children in 2021?,$2517.0
What was the average household expenditure on Landline telephone services for Couples with children in 2021?,$206.0
What was the average household expenditure on Cell phone and pager services for Couples with children in 2021?,$1890.0
What was the average household expenditure on Purchase of telephones and equipment for Couples with children in 2021?,$420.0
What was the average household expenditure on Internet access services for Couples with children in 2021?,$1015.0
What was the average household expenditure on Digital services for Couples with children in 2021?,$239.0
"What was the average household expenditure on Postal, courier, delivery and other communication services for Couples with children in 2021?",$167.0
What was the average household expenditure on Domestic and other custodial services (excluding child care) for Couples with children in 2021?,$240.0
What was the average household expenditure on Pet expenses for Couples with children in 2021?,$969.0
What was the average household expenditure on Pet food and pet-related goods for Couples with children in 2021?,$457.0
What was the average household expenditure on Purchase of pets for Couples with children in 2021?,$130.0
What was the average household expenditure on Veterinarian and other services for Couples with children in 2021?,$383.0
What was the average household expenditure on Household cleaning supplies and equipment for Couples with children in 2021?,$339.0
What was the average household expenditure on Detergent and other soaps for Couples with children in 2021?,$144.0
What was the average household expenditure on Cleaning equipment (non-electric) for Couples with children in 2021?,$23.0
What was the average household expenditure on Other household cleaning supplies for Couples with children in 2021?,$172.0
"What was the average household expenditure on Paper, plastic and foil supplies for Couples with children in 2021?",$514.0
What was the average household expenditure on Stationery (excluding school supplies) for Couples with children in 2021?,$154.0
What was the average household expenditure on Other paper supplies for Couples with children in 2021?,$252.0
What was the average household expenditure on Plastic and foil supplies for Couples with children in 2021?,$108.0
What was the average household expenditure on Garden supplies and services for Couples with children in 2021?,$632.0
"What was the average household expenditure on Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds for Couples with children in 2021?",$345.0
"What was the average household expenditure on Fertilizers, herbicides, insecticides, pesticides, soil and soil conditioners for Couples with children in 2021?",$100.0
"What was the average household expenditure on Groundskeeping services, snow and garbage removal for Couples with children in 2021?",$187.0
What was the average household expenditure on Other household supplies for Couples with children in 2021?,$256.0
What was the average household expenditure on Child care for Couples with children in 2021?,$1066.0
What was the average household expenditure on Child care outside the home for Couples with children in 2021?,$948.0
What was the average household expenditure on Child care in the home (regular and occasional) for Couples with children in 2021?,$118.0
What was the average household expenditure on Household furnishings and equipment for Couples with children in 2021?,$5521.0
What was the average household expenditure on Household furnishings for Couples with children in 2021?,$2647.0
What was the average household expenditure on Furniture for Couples with children in 2021?,$1543.0
"What was the average household expenditure on Rugs, mats and underpadding for Couples with children in 2021?",$134.0
"What was the average household expenditure on Works of art, carvings and other decorative ware for Couples with children in 2021?",$181.0
What was the average household expenditure on Linens for Couples with children in 2021?,$239.0
"What was the average household expenditure on Other household furnishings (curtains, mirrors and picture frames) for Couples with children in 2021?",$nan
What was the average household expenditure on Household equipment for Couples with children in 2021?,$2534.0
What was the average household expenditure on Household appliances for Couples with children in 2021?,$1263.0
What was the average household expenditure on Refrigerators and freezers for Couples with children in 2021?,$286.0
What was the average household expenditure on Microwave ovens and cooking appliances for Couples with children in 2021?,$236.0
"What was the average household expenditure on Washers, dryers and dishwashers for Couples with children in 2021?",$265.0
"What was the average household expenditure on Room air conditioners, portable humidifiers and dehumidifiers for Couples with children in 2021?",$148.0
What was the average household expenditure on Other electric equipment and appliances (including parts and attachments) for Couples with children in 2021?,$328.0
What was the average household expenditure on Other household equipment for Couples with children in 2021?,$1270.0
What was the average household expenditure on Home and workshop tools and equipment for Couples with children in 2021?,$336.0
"What was the average household expenditure on Lawn, garden and snow-removal equipment and tools for Couples with children in 2021?",$343.0
What was the average household expenditure on Non-electric kitchen and cooking equipment for Couples with children in 2021?,$166.0
"What was the average household expenditure on Other household equipment, parts and accessories for Couples with children in 2021?",$426.0
"What was the average household expenditure on Maintenance, rental, repairs and services related to household furnishings and equipment for Couples with children in 2021?",$213.0
What was the average household expenditure on Services related to household furnishings and equipment for Couples with children in 2021?,$128.0
What was the average household expenditure on Rental of heating equipment for Couples with children in 2021?,$57.0
What was the average household expenditure on Home security services for Couples with children in 2021?,$71.0
What was the average household expenditure on Clothing and accessories for Couples with children in 2021?,$3667.0
What was the average household expenditure on Women's and girls' wear (women and girls aged 14 years and over) for Couples with children in 2021?,$1184.0
What was the average household expenditure on Clothing (women and girls aged 14 years and over) for Couples with children in 2021?,$841.0
What was the average household expenditure on Footwear (women and girls aged 14 years and over) for Couples with children in 2021?,$343.0
What was the average household expenditure on Men's and boys' wear (men and boys aged 14 years and over) for Couples with children in 2021?,$889.0
What was the average household expenditure on Clothing (men and boys aged 14 years and over) for Couples with children in 2021?,$574.0
What was the average household expenditure on Footwear (men and boys aged 14 years and over) for Couples with children in 2021?,$315.0
What was the average household expenditure on Children's wear (children under 14 years of age) for Couples with children in 2021?,$725.0
What was the average household expenditure on Clothing and cloth diapers (children under 14 years of age) for Couples with children in 2021?,$506.0
What was the average household expenditure on Footwear (children under 14 years of age) for Couples with children in 2021?,$219.0
What was the average household expenditure on Athletic footwear for Couples with children in 2021?,$272.0
What was the average household expenditure on Accessories for Couples with children in 2021?,$186.0
What was the average household expenditure on Watches and jewellery for Couples with children in 2021?,$169.0
"What was the average household expenditure on Clothing material, yarn, thread and other notions for Couples with children in 2021?",$78.0
What was the average household expenditure on Clothing services for Couples with children in 2021?,$164.0
"What was the average household expenditure on Laundromats, dry-cleaning and laundry services for Couples with children in 2021?",$67.0
"What was the average household expenditure on Services for clothing, footwear and jewellery for Couples with children in 2021?",$97.0
What was the average household expenditure on Transportation for Couples with children in 2021?,$14983.0
What was the average household expenditure on Private transportation for Couples with children in 2021?,$14245.0
"What was the average household expenditure on Private use automobiles, vans and trucks for Couples with children in 2021?",$7108.0
"What was the average household expenditure on Purchase of automobiles, vans and trucks for Couples with children in 2021?",$6563.0
What was the average household expenditure on Automobiles (purchase) for Couples with children in 2021?,$1819.0
"What was the average household expenditure on Vans (including mini-vans, purchase) for Couples with children in 2021?",$425.0
"What was the average household expenditure on Trucks (including sport utility vehicles, purchase) for Couples with children in 2021?",$4320.0
"What was the average household expenditure on Accessories for automobiles, vans and trucks for Couples with children in 2021?",$92.0
"What was the average household expenditure on Fees for leased automobiles, vans and trucks for Couples with children in 2021?",$453.0
"What was the average household expenditure on Regular fees for leased automobiles, vans and trucks for Couples with children in 2021?",$430.0
What was the average household expenditure on Regular fees for leased automobiles for Couples with children in 2021?,$139.0
What was the average household expenditure on Regular fees for leased vans and trucks for Couples with children in 2021?,$290.0
"What was the average household expenditure on Other costs for leased automobiles, vans and trucks (include down payment and closing costs) for Couples with children in 2021?",$nan
"What was the average household expenditure on Rented automobiles, vans and trucks for Couples with children in 2021?",$38.0
"What was the average household expenditure on Automobile, van and truck operations for Couples with children in 2021?",$7100.0
"What was the average household expenditure on Registration fees for automobiles, vans and trucks (including insurance if part of registration) for Couples with children in 2021?",$745.0
What was the average household expenditure on Private and public vehicle insurance premiums for Couples with children in 2021?,$1566.0
"What was the average household expenditure on Tires, batteries, and other parts and supplies for vehicles for Couples with children in 2021?",$410.0
What was the average household expenditure on Maintenance and repairs of vehicles for Couples with children in 2021?,$1005.0
"What was the average household expenditure on Vehicle operation, security and communication services for Couples with children in 2021?",$47.0
What was the average household expenditure on Gas and other fuels (all vehicles and tools) for Couples with children in 2021?,$2934.0
What was the average household expenditure on Parking (excluding parking fees included in rent and traffic and parking tickets) for Couples with children in 2021?,$229.0
"What was the average household expenditure on Drivers' licences and tests, and driving lessons for Couples with children in 2021?",$162.0
What was the average household expenditure on Drivers' licences and tests for Couples with children in 2021?,$86.0
What was the average household expenditure on Driving lessons for Couples with children in 2021?,$77.0
What was the average household expenditure on Public transportation for Couples with children in 2021?,$738.0
"What was the average household expenditure on City or commuter bus, subway, streetcar and commuter train for Couples with children in 2021?",$160.0
What was the average household expenditure on Taxi (including tips) for Couples with children in 2021?,$42.0
What was the average household expenditure on Peer-to-peer ride services for Couples with children in 2021?,$70.0
What was the average household expenditure on Other local passenger transportation for Couples with children in 2021?,$35.0
What was the average household expenditure on Airplane for Couples with children in 2021?,$275.0
What was the average household expenditure on Inter-city bus for Couples with children in 2021?,$2.0
What was the average household expenditure on Other inter-city passenger transportation services for Couples with children in 2021?,$18.0
What was the average household expenditure on Household moving and storage services for Couples with children in 2021?,$135.0
What was the average household expenditure on Health care for Couples with children in 2021?,$3393.0
What was the average household expenditure on Direct health care costs to household for Couples with children in 2021?,$2362.0
"What was the average household expenditure on Prescribed medicines, pharmaceutical products and cannabis for medical use for Couples with children in 2021?",$497.0
What was the average household expenditure on Prescribed medicines and pharmaceutical products for Couples with children in 2021?,$476.0
What was the average household expenditure on Cannabis for medical use for Couples with children in 2021?,$21.0
"What was the average household expenditure on Non-prescribed medicines, pharmaceutical products, health care supplies and equipment for Couples with children in 2021?",$546.0
What was the average household expenditure on Health care services for Couples with children in 2021?,$314.0
What was the average household expenditure on Health care practitioners (excluding general practitioners and specialists) for Couples with children in 2021?,$198.0
What was the average household expenditure on Health care by general practitioners and specialists for Couples with children in 2021?,$59.0
"What was the average household expenditure on Weight control programs, smoking cessation programs and other medical services for Couples with children in 2021?",$43.0
"What was the average household expenditure on Hospital care, nursing homes and other residential care facilities for Couples with children in 2021?",$14.0
What was the average household expenditure on Eye-care goods and services for Couples with children in 2021?,$322.0
What was the average household expenditure on Prescription eye wear for Couples with children in 2021?,$222.0
What was the average household expenditure on Non-prescription eye wear and other eye-care goods for Couples with children in 2021?,$31.0
"What was the average household expenditure on Eye-care services (e.g. surgery, exams) for Couples with children in 2021?",$70.0
What was the average household expenditure on Dental services for Couples with children in 2021?,$683.0
What was the average household expenditure on Private health insurance plan premiums for Couples with children in 2021?,$1030.0
What was the average household expenditure on Private health and dental plan premiums for Couples with children in 2021?,$802.0
What was the average household expenditure on Accident or disability insurance premiums for Couples with children in 2021?,$228.0
What was the average household expenditure on Personal care for Couples with children in 2021?,$1993.0
What was the average household expenditure on Personal care products for Couples with children in 2021?,$985.0
What was the average household expenditure on Hair care products for Couples with children in 2021?,$146.0
"What was the average household expenditure on Makeup, skin care, manicure and fragrance products for Couples with children in 2021?",$245.0
"What was the average household expenditure on Makeup, skin care and manicure products for Couples with children in 2021?",$216.0
What was the average household expenditure on Fragrance products for Couples with children in 2021?,$nan
What was the average household expenditure on Personal deodorants for Couples with children in 2021?,$27.0
What was the average household expenditure on Body soaps for Couples with children in 2021?,$105.0
What was the average household expenditure on Oral hygiene products for Couples with children in 2021?,$98.0
What was the average household expenditure on Disposable diapers for Couples with children in 2021?,$111.0
What was the average household expenditure on Other personal care supplies and equipment for Couples with children in 2021?,$252.0
What was the average household expenditure on Personal care services for Couples with children in 2021?,$1008.0
What was the average household expenditure on Hair grooming services for Couples with children in 2021?,$709.0
What was the average household expenditure on Other personal care services for Couples with children in 2021?,$299.0
What was the average household expenditure on Recreation for Couples with children in 2021?,$6303.0
What was the average household expenditure on Recreational equipment and related services for Couples with children in 2021?,$2467.0
"What was the average household expenditure on Sports, athletic and recreational equipment and related services for Couples with children in 2021?",$327.0
What was the average household expenditure on Outdoor play equipment and accessories for Couples with children in 2021?,$nan
What was the average household expenditure on Children's toys for Couples with children in 2021?,$337.0
What was the average household expenditure on Video game systems and accessories (excluding for computers) for Couples with children in 2021?,$nan
What was the average household expenditure on Art and craft materials for Couples with children in 2021?,$nan
What was the average household expenditure on Computer equipment and supplies for Couples with children in 2021?,$1228.0
What was the average household expenditure on Computer hardware for Couples with children in 2021?,$682.0
What was the average household expenditure on Computer software and video game systems for Couples with children in 2021?,$128.0
What was the average household expenditure on Computer supplies and other equipment for Couples with children in 2021?,$nan
What was the average household expenditure on Tablet computers for Couples with children in 2021?,$190.0
What was the average household expenditure on E-Book readers for Couples with children in 2021?,$7.0
What was the average household expenditure on Wearable electronic devices for Couples with children in 2021?,$136.0
What was the average household expenditure on Photographic goods and services for Couples with children in 2021?,$192.0
"What was the average household expenditure on Camcorders, cameras, parts, accessories and related equipment for Couples with children in 2021?",$42.0
What was the average household expenditure on Photographic services for Couples with children in 2021?,$150.0
What was the average household expenditure on Other recreational equipment for Couples with children in 2021?,$163.0
What was the average household expenditure on Home entertainment equipment and services for Couples with children in 2021?,$527.0
What was the average household expenditure on Home entertainment equipment for Couples with children in 2021?,$468.0
What was the average household expenditure on Audio equipment and home theatre systems for Couples with children in 2021?,$127.0
What was the average household expenditure on Video equipment for Couples with children in 2021?,$277.0
"What was the average household expenditure on DVD players, Blu-Ray players and other video equipment and accessories for Couples with children in 2021?",$35.0
What was the average household expenditure on Televisions for Couples with children in 2021?,$242.0
"What was the average household expenditure on Pre-recorded media, music downloads and blank audio and video media for Couples with children in 2021?",$64.0
What was the average household expenditure on Home entertainment services for Couples with children in 2021?,$59.0
"What was the average household expenditure on Rental of videotapes, DVDs and video games for Couples with children in 2021?",$nan
"What was the average household expenditure on Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment for Couples with children in 2021?",$57.0
What was the average household expenditure on Recreational services for Couples with children in 2021?,$1512.0
What was the average household expenditure on Entertainment for Couples with children in 2021?,$684.0
What was the average household expenditure on Movie theatres for Couples with children in 2021?,$20.0
What was the average household expenditure on Live sporting and performing arts events for Couples with children in 2021?,$nan
"What was the average household expenditure on Admission fees to museums, zoos and other sites for Couples with children in 2021?",$70.0
"What was the average household expenditure on Television and satellite radio services (including installation, service and pay TV charges) for Couples with children in 2021?",$533.0
What was the average household expenditure on Use of recreational facilities and fees for other recreational activities for Couples with children in 2021?,$574.0
What was the average household expenditure on Dues and fees for sports and recreational activities and athletic and recreational facilities for Couples with children in 2021?,$442.0
What was the average household expenditure on Children's camps for Couples with children in 2021?,$132.0
What was the average household expenditure on Package trips for Couples with children in 2021?,$171.0
What was the average household expenditure on Other recreational services for Couples with children in 2021?,$84.0
What was the average household expenditure on Recreational vehicles and associated services for Couples with children in 2021?,$1797.0
What was the average household expenditure on Purchase of recreational vehicles for Couples with children in 2021?,$1369.0
What was the average household expenditure on Motorcycles and snowmobiles (purchase) for Couples with children in 2021?,$239.0
What was the average household expenditure on All-terrain vehicles (purchase) for Couples with children in 2021?,$167.0
What was the average household expenditure on Bicycles (purchase) for Couples with children in 2021?,$154.0
What was the average household expenditure on Other recreational vehicles (purchase) for Couples with children in 2021?,$809.0
What was the average household expenditure on Operation of recreational vehicles for Couples with children in 2021?,$428.0
What was the average household expenditure on Insurance premiums for recreational vehicles for Couples with children in 2021?,$89.0
What was the average household expenditure on Registration fees and licences for recreational vehicles for Couples with children in 2021?,$36.0
"What was the average household expenditure on Parking, storage fees and other dues for Couples with children in 2021?",$38.0
What was the average household expenditure on Other expenses for recreational vehicles for Couples with children in 2021?,$265.0
What was the average household expenditure on Education for Couples with children in 2021?,$3369.0
What was the average household expenditure on Tuition fees for Couples with children in 2021?,$3044.0
"What was the average household expenditure on Tuition fees for kindergarten, elementary and secondary schools for Couples with children in 2021?",$590.0
What was the average household expenditure on Tuition fees for university for Couples with children in 2021?,$1578.0
"What was the average household expenditure on Tuition fees for other training (college, trade and professional institutions) for Couples with children in 2021?",$401.0
What was the average household expenditure on Other educational services for Couples with children in 2021?,$126.0
What was the average household expenditure on Personal interest courses and lessons (excluding driving lessons) for Couples with children in 2021?,$349.0
What was the average household expenditure on Textbooks and school supplies for Couples with children in 2021?,$325.0
What was the average household expenditure on Reading materials and other printed matter for Couples with children in 2021?,$244.0
What was the average household expenditure on Newspapers for Couples with children in 2021?,$18.0
What was the average household expenditure on Magazines and periodicals for Couples with children in 2021?,$nan
What was the average household expenditure on Books and E-Books (excluding school books) for Couples with children in 2021?,$163.0
"What was the average household expenditure on Maps, sheet music and other printed matter for Couples with children in 2021?",$10.0
"What was the average household expenditure on Services related to reading materials (e.g. photocopying, library fees) for Couples with children in 2021?",$36.0
"What was the average household expenditure on Tobacco products, alcoholic beverages and cannabis for non-medical use for Couples with children in 2021?",$2020.0
What was the average household expenditure on Tobacco products and smokers' supplies for Couples with children in 2021?,$555.0
What was the average household expenditure on Cigarettes for Couples with children in 2021?,$495.0
"What was the average household expenditure on Other tobacco products, smokers' supplies and e-cigarettes for Couples with children in 2021?",$60.0
What was the average household expenditure on Cannabis for non-medical use for Couples with children in 2021?,$169.0
What was the average household expenditure on Alcoholic beverages for Couples with children in 2021?,$1297.0
What was the average household expenditure on Alcoholic beverages served on licensed premises and in restaurants for Couples with children in 2021?,$326.0
What was the average household expenditure on Alcoholic beverages purchased from stores for Couples with children in 2021?,$969.0
What was the average household expenditure on Self-made alcoholic beverages for Couples with children in 2021?,$nan
What was the average household expenditure on Games of chance for Couples with children in 2021?,$141.0
What was the average household expenditure on Government-run lotteries for Couples with children in 2021?,$121.0
What was the average household expenditure on Other games of chance for Couples with children in 2021?,$nan
"What was the average household expenditure on Casinos, bingos and gaming machines for Couples with children in 2021?",$nan
What was the average household expenditure on Non-government lotteries and raffle tickets for Couples with children in 2021?,$nan
What was the average household expenditure on Miscellaneous expenditures for Couples with children in 2021?,$2482.0
What was the average household expenditure on Financial services for Couples with children in 2021?,$732.0
What was the average household expenditure on Service charges for banks and other financial institutions for Couples with children in 2021?,$198.0
What was the average household expenditure on Administration fees for brokers and stock and bond commissions for Couples with children in 2021?,$290.0
What was the average household expenditure on Other financial services for Couples with children in 2021?,$245.0
What was the average household expenditure on Other miscellaneous goods and services for Couples with children in 2021?,$1749.0
What was the average household expenditure on Fines for Couples with children in 2021?,$70.0
What was the average household expenditure on Legal services not related to dwellings for Couples with children in 2021?,$248.0
What was the average household expenditure on Dues to unions and professional associations for Couples with children in 2021?,$594.0
What was the average household expenditure on Contributions and dues for social clubs and other organizations for Couples with children in 2021?,$66.0
What was the average household expenditure on Funeral services for Couples with children in 2021?,$75.0
What was the average household expenditure on Government services for Couples with children in 2021?,$55.0
What was the average household expenditure on Wholesale/retail memberships for Couples with children in 2021?,$150.0
What was the average household expenditure on Convenience fees for Couples with children in 2021?,$5.0
What was the average household expenditure on Other goods and services for Couples with children in 2021?,$nan
What was the average household expenditure on Discounts and refunds for Couples with children in 2021?,$nan
