REF_DATE,GEO,Household type,"Household expenditures, summary-level categories",VALUE
2021,Canada,Couples without children,Other recreational vehicles (purchase),669.0
2021,Canada,Couples without children,Operation of recreational vehicles,468.0
2021,Canada,Couples without children,Insurance premiums for recreational vehicles,104.0
2021,Canada,Couples without children,Registration fees and licences for recreational vehicles,40.0
2021,Canada,Couples without children,"Parking, storage fees and other dues",88.0
2021,Canada,Couples without children,Other expenses for recreational vehicles,237.0
2021,Canada,Couples without children,Education,684.0
2021,Canada,Couples without children,Tuition fees,643.0
2021,Canada,Couples without children,Tuition fees for university,387.0
2021,Canada,Couples without children,"Tuition fees for other training (college, trade and professional institutions)",170.0
2021,Canada,Couples without children,Personal interest courses and lessons (excluding driving lessons),61.0
2021,Canada,Couples without children,Textbooks and school supplies,41.0
2021,Canada,Couples without children,Reading materials and other printed matter,196.0
2021,Canada,Couples without children,Newspapers,35.0
2021,Canada,Couples without children,Magazines and periodicals,20.0
2021,Canada,Couples without children,Books and E-Books (excluding school books),110.0
2021,Canada,Couples without children,"Services related to reading materials (e.g. photocopying, library fees)",13.0
2021,Canada,Couples without children,"Tobacco products, alcoholic beverages and cannabis for non-medical use",2038.0
2021,Canada,Couples without children,Tobacco products and smokers' supplies,493.0
2021,Canada,Couples without children,Cigarettes,438.0
2021,Canada,Couples without children,"Other tobacco products, smokers' supplies and e-cigarettes",55.0
2021,Canada,Couples without children,Cannabis for non-medical use,159.0
2021,Canada,Couples without children,Alcoholic beverages,1386.0
2021,Canada,Couples without children,Alcoholic beverages served on licensed premises and in restaurants,280.0
2021,Canada,Couples without children,Alcoholic beverages purchased from stores,1093.0
2021,Canada,Couples without children,Games of chance,218.0
2021,Canada,Couples without children,Government-run lotteries,186.0
2021,Canada,Couples without children,Miscellaneous expenditures,1911.0
2021,Canada,Couples without children,Financial services,981.0
2021,Canada,Couples without children,Service charges for banks and other financial institutions,145.0
2021,Canada,Couples without children,Administration fees for brokers and stock and bond commissions,560.0
2021,Canada,Couples without children,Other financial services,277.0
2021,Canada,Couples without children,Other miscellaneous goods and services,930.0
2021,Canada,Couples without children,Fines,34.0
2021,Canada,Couples without children,Legal services not related to dwellings,172.0
2021,Canada,Couples without children,Dues to unions and professional associations,263.0
2021,Canada,Couples without children,Contributions and dues for social clubs and other organizations,51.0
2021,Canada,Couples without children,Funeral services,155.0
2021,Canada,Couples without children,Government services,31.0
2021,Canada,Couples without children,Wholesale/retail memberships,93.0
2021,Canada,Couples without children,Convenience fees,2.0
2021,Canada,Couples without children,Recycling fees and other environmental fees,8.0
2021,Canada,Couples without children,Income taxes,19505.0
2021,Canada,Couples without children,Personal insurance payments and pension contributions,4648.0
2021,Canada,Couples without children,Employment insurance and Quebec parental insurance premiums,560.0
2021,Canada,Couples without children,Retirement and pension fund payments,3429.0
2021,Canada,Couples without children,"Premiums on life, term and endowment insurance",659.0
2021,Canada,Couples without children,"Gifts of money, support payments and charitable contributions",2097.0
2021,Canada,Couples without children,Gifts of money and support payments,1094.0
2021,Canada,Couples without children,Gifts of money to persons living in Canada,720.0
2021,Canada,Couples without children,Gifts of money to persons living outside Canada,157.0
2021,Canada,Couples without children,Alimony and child support,216.0
2021,Canada,Couples without children,Charitable contributions,1003.0
2021,Canada,Couples with children,Total expenditure,136631.0
2021,Canada,Couples with children,Total current consumption,96019.0
2021,Canada,Couples with children,Food expenditures,14785.0
2021,Canada,Couples with children,Food purchased from stores,11612.0
2021,Canada,Couples with children,Bakery products,1030.0
2021,Canada,Couples with children,Cereal grains and cereal products,737.0
2021,Canada,Couples with children,"Fruit, fruit preparations and nuts",1524.0
2021,Canada,Couples with children,Vegetables and vegetable preparations,1327.0
2021,Canada,Couples with children,Dairy products and eggs,1673.0
2021,Canada,Couples with children,Meat,2234.0
2021,Canada,Couples with children,Fish and seafood,426.0
2021,Canada,Couples with children,Non-alcoholic beverages and other food products,2662.0
2021,Canada,Couples with children,Ready-to-cook meal delivery services,82.0
2021,Canada,Couples with children,Food purchased from restaurants,3092.0
2021,Canada,Couples with children,Restaurant meals,2778.0
2021,Canada,Couples with children,Restaurant snacks and beverages,313.0
2021,Canada,Couples with children,Shelter,29166.0
2021,Canada,Couples with children,Principal accommodation,26924.0
2021,Canada,Couples with children,Rented living quarters,2977.0
2021,Canada,Couples with children,Rent,2871.0
2021,Canada,Couples with children,Tenants' repairs and improvements,37.0
2021,Canada,Couples with children,Tenants' insurance premiums,53.0
2021,Canada,Couples with children,Parking at rented living quarters (excluding amounts reported with rent),16.0
2021,Canada,Couples with children,Owned living quarters,20316.0
2021,Canada,Couples with children,Mortgage paid for owned living quarters,12542.0
2021,Canada,Couples with children,Repairs and maintenance for owned living quarters,1252.0
2021,Canada,Couples with children,Condominium fees for owned living quarters,268.0
2021,Canada,Couples with children,Property and school taxes for owned living quarters,3341.0
2021,Canada,Couples with children,Homeowners' insurance premiums for owned living quarters,1304.0
2021,Canada,Couples with children,Other expenditures for owned living quarters,1608.0
2021,Canada,Couples with children,Commissions for sale of real estate owned by the household,390.0
2021,Canada,Couples with children,Legal fees related to owned living quarters,128.0
2021,Canada,Couples with children,Mortgage insurance premiums for owned living quarters,478.0
2021,Canada,Couples with children,"Registration fees, renewal fees and early renewal or closing penalties for owned living quarters",137.0
2021,Canada,Couples with children,Transfer taxes and land registration fees for owned living quarters,416.0
2021,Canada,Couples with children,All other expenses related to owned living quarters (excluding repairs and maintenance),59.0
2021,Canada,Couples with children,"Water, fuel and electricity for principal accommodation",3631.0
2021,Canada,Couples with children,Water and sewage for principal accommodation,742.0
2021,Canada,Couples with children,Electricity for principal accommodation,1893.0
2021,Canada,Couples with children,Natural gas for principal accommodation,795.0
2021,Canada,Couples with children,Other fuel for principal accommodation,200.0
2021,Canada,Couples with children,Other accommodation,2242.0
2021,Canada,Couples with children,Owned secondary residences,1007.0
2021,Canada,Couples with children,Mortgage paid for owned secondary residences,458.0
2021,Canada,Couples with children,"Property and school taxes, water and sewage charges for owned secondary residences",203.0
2021,Canada,Couples with children,Insurance premiums for owned secondary residences,71.0
2021,Canada,Couples with children,Electricity and fuel (e.g. natural gas and wood) for owned secondary residences,71.0
2021,Canada,Couples with children,"Communication and home security services (e.g. landline telephone, television, satellite radio and Internet) for owned secondary residences",23.0
2021,Canada,Couples with children,Other expenses for owned secondary residences,182.0
2021,Canada,Couples with children,Other owned properties,593.0
2021,Canada,Couples with children,Accommodation away from home,641.0
2021,Canada,Couples with children,Hotels and motels,277.0
2021,Canada,Couples with children,Other accommodation away from home,365.0
2021,Canada,Couples with children,Household operations,7954.0
2021,Canada,Couples with children,Communications,3938.0
2021,Canada,Couples with children,Telephone,2517.0
2021,Canada,Couples with children,Landline telephone services,206.0
2021,Canada,Couples with children,Cell phone and pager services,1890.0
2021,Canada,Couples with children,Purchase of telephones and equipment,420.0
2021,Canada,Couples with children,Internet access services,1015.0
2021,Canada,Couples with children,Digital services,239.0
2021,Canada,Couples with children,"Postal, courier, delivery and other communication services",167.0
2021,Canada,Couples with children,Domestic and other custodial services (excluding child care),240.0
2021,Canada,Couples with children,Pet expenses,969.0
2021,Canada,Couples with children,Pet food and pet-related goods,457.0
2021,Canada,Couples with children,Purchase of pets,130.0
2021,Canada,Couples with children,Veterinarian and other services,383.0
2021,Canada,Couples with children,Household cleaning supplies and equipment,339.0
2021,Canada,Couples with children,Detergent and other soaps,144.0
2021,Canada,Couples with children,Cleaning equipment (non-electric),23.0
2021,Canada,Couples with children,Other household cleaning supplies,172.0
2021,Canada,Couples with children,"Paper, plastic and foil supplies",514.0
2021,Canada,Couples with children,Stationery (excluding school supplies),154.0
2021,Canada,Couples with children,Other paper supplies,252.0
2021,Canada,Couples with children,Plastic and foil supplies,108.0
2021,Canada,Couples with children,Garden supplies and services,632.0
2021,Canada,Couples with children,"Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds",345.0
2021,Canada,Couples with children,"Fertilizers, herbicides, insecticides, pesticides, soil and soil conditioners",100.0
2021,Canada,Couples with children,"Groundskeeping services, snow and garbage removal",187.0
2021,Canada,Couples with children,Other household supplies,256.0
2021,Canada,Couples with children,Child care,1066.0
2021,Canada,Couples with children,Child care outside the home,948.0
2021,Canada,Couples with children,Child care in the home (regular and occasional),118.0
2021,Canada,Couples with children,Household furnishings and equipment,5521.0
2021,Canada,Couples with children,Household furnishings,2647.0
2021,Canada,Couples with children,Furniture,1543.0
2021,Canada,Couples with children,"Rugs, mats and underpadding",134.0
2021,Canada,Couples with children,"Works of art, carvings and other decorative ware",181.0
2021,Canada,Couples with children,Linens,239.0
2021,Canada,Couples with children,Household equipment,2534.0
2021,Canada,Couples with children,Household appliances,1263.0
2021,Canada,Couples with children,Refrigerators and freezers,286.0
2021,Canada,Couples with children,Microwave ovens and cooking appliances,236.0
2021,Canada,Couples with children,"Washers, dryers and dishwashers",265.0
2021,Canada,Couples with children,"Room air conditioners, portable humidifiers and dehumidifiers",148.0
2021,Canada,Couples with children,Other electric equipment and appliances (including parts and attachments),328.0
2021,Canada,Couples with children,Other household equipment,1270.0
2021,Canada,Couples with children,Home and workshop tools and equipment,336.0
2021,Canada,Couples with children,"Lawn, garden and snow-removal equipment and tools",343.0
2021,Canada,Couples with children,Non-electric kitchen and cooking equipment,166.0
2021,Canada,Couples with children,"Other household equipment, parts and accessories",426.0
2021,Canada,Couples with children,"Maintenance, rental, repairs and services related to household furnishings and equipment",213.0
2021,Canada,Couples with children,Services related to household furnishings and equipment,128.0
2021,Canada,Couples with children,Rental of heating equipment,57.0
2021,Canada,Couples with children,Home security services,71.0
2021,Canada,Couples with children,Clothing and accessories,3667.0
2021,Canada,Couples with children,Women's and girls' wear (women and girls aged 14 years and over),1184.0
2021,Canada,Couples with children,Clothing (women and girls aged 14 years and over),841.0
2021,Canada,Couples with children,Footwear (women and girls aged 14 years and over),343.0
2021,Canada,Couples with children,Men's and boys' wear (men and boys aged 14 years and over),889.0
2021,Canada,Couples with children,Clothing (men and boys aged 14 years and over),574.0
2021,Canada,Couples with children,Footwear (men and boys aged 14 years and over),315.0
2021,Canada,Couples with children,Children's wear (children under 14 years of age),725.0
2021,Canada,Couples with children,Clothing and cloth diapers (children under 14 years of age),506.0
2021,Canada,Couples with children,Footwear (children under 14 years of age),219.0
2021,Canada,Couples with children,Athletic footwear,272.0
2021,Canada,Couples with children,Accessories,186.0
2021,Canada,Couples with children,Watches and jewellery,169.0
2021,Canada,Couples with children,"Clothing material, yarn, thread and other notions",78.0
2021,Canada,Couples with children,Clothing services,164.0
2021,Canada,Couples with children,"Laundromats, dry-cleaning and laundry services",67.0
2021,Canada,Couples with children,"Services for clothing, footwear and jewellery",97.0
2021,Canada,Couples with children,Transportation,14983.0
2021,Canada,Couples with children,Private transportation,14245.0
2021,Canada,Couples with children,"Private use automobiles, vans and trucks",7108.0
2021,Canada,Couples with children,"Purchase of automobiles, vans and trucks",6563.0
2021,Canada,Couples with children,Automobiles (purchase),1819.0
2021,Canada,Couples with children,"Vans (including mini-vans, purchase)",425.0
2021,Canada,Couples with children,"Trucks (including sport utility vehicles, purchase)",4320.0
2021,Canada,Couples with children,"Accessories for automobiles, vans and trucks",92.0
2021,Canada,Couples with children,"Fees for leased automobiles, vans and trucks",453.0
2021,Canada,Couples with children,"Regular fees for leased automobiles, vans and trucks",430.0
2021,Canada,Couples with children,Regular fees for leased automobiles,139.0
2021,Canada,Couples with children,Regular fees for leased vans and trucks,290.0
2021,Canada,Couples with children,"Rented automobiles, vans and trucks",38.0
2021,Canada,Couples with children,"Automobile, van and truck operations",7100.0
2021,Canada,Couples with children,"Registration fees for automobiles, vans and trucks (including insurance if part of registration)",745.0
2021,Canada,Couples with children,Private and public vehicle insurance premiums,1566.0
2021,Canada,Couples with children,"Tires, batteries, and other parts and supplies for vehicles",410.0
2021,Canada,Couples with children,Maintenance and repairs of vehicles,1005.0
2021,Canada,Couples with children,"Vehicle operation, security and communication services",47.0
2021,Canada,Couples with children,Gas and other fuels (all vehicles and tools),2934.0
2021,Canada,Couples with children,Parking (excluding parking fees included in rent and traffic and parking tickets),229.0
2021,Canada,Couples with children,"Drivers' licences and tests, and driving lessons",162.0
2021,Canada,Couples with children,Drivers' licences and tests,86.0
2021,Canada,Couples with children,Driving lessons,77.0
2021,Canada,Couples with children,Public transportation,738.0
2021,Canada,Couples with children,"City or commuter bus, subway, streetcar and commuter train",160.0
2021,Canada,Couples with children,Taxi (including tips),42.0
2021,Canada,Couples with children,Peer-to-peer ride services,70.0
2021,Canada,Couples with children,Other local passenger transportation,35.0
2021,Canada,Couples with children,Airplane,275.0
2021,Canada,Couples with children,Inter-city bus,2.0
2021,Canada,Couples with children,Other inter-city passenger transportation services,18.0
2021,Canada,Couples with children,Household moving and storage services,135.0
2021,Canada,Couples with children,Health care,3393.0
2021,Canada,Couples with children,Direct health care costs to household,2362.0
2021,Canada,Couples with children,"Prescribed medicines, pharmaceutical products and cannabis for medical use",497.0
2021,Canada,Couples with children,Prescribed medicines and pharmaceutical products,476.0
2021,Canada,Couples with children,Cannabis for medical use,21.0
2021,Canada,Couples with children,"Non-prescribed medicines, pharmaceutical products, health care supplies and equipment",546.0
2021,Canada,Couples with children,Health care services,314.0
2021,Canada,Couples with children,Health care practitioners (excluding general practitioners and specialists),198.0
2021,Canada,Couples with children,Health care by general practitioners and specialists,59.0
2021,Canada,Couples with children,"Weight control programs, smoking cessation programs and other medical services",43.0
2021,Canada,Couples with children,"Hospital care, nursing homes and other residential care facilities",14.0
2021,Canada,Couples with children,Eye-care goods and services,322.0
2021,Canada,Couples with children,Prescription eye wear,222.0
2021,Canada,Couples with children,Non-prescription eye wear and other eye-care goods,31.0
2021,Canada,Couples with children,"Eye-care services (e.g. surgery, exams)",70.0
2021,Canada,Couples with children,Dental services,683.0
2021,Canada,Couples with children,Private health insurance plan premiums,1030.0
2021,Canada,Couples with children,Private health and dental plan premiums,802.0
2021,Canada,Couples with children,Accident or disability insurance premiums,228.0
2021,Canada,Couples with children,Personal care,1993.0
2021,Canada,Couples with children,Personal care products,985.0
2021,Canada,Couples with children,Hair care products,146.0
2021,Canada,Couples with children,"Makeup, skin care, manicure and fragrance products",245.0
2021,Canada,Couples with children,"Makeup, skin care and manicure products",216.0
2021,Canada,Couples with children,Personal deodorants,27.0
2021,Canada,Couples with children,Body soaps,105.0
2021,Canada,Couples with children,Oral hygiene products,98.0
2021,Canada,Couples with children,Disposable diapers,111.0
2021,Canada,Couples with children,Other personal care supplies and equipment,252.0
2021,Canada,Couples with children,Personal care services,1008.0
2021,Canada,Couples with children,Hair grooming services,709.0
2021,Canada,Couples with children,Other personal care services,299.0
2021,Canada,Couples with children,Recreation,6303.0
2021,Canada,Couples with children,Recreational equipment and related services,2467.0
2021,Canada,Couples with children,"Sports, athletic and recreational equipment and related services",327.0
2021,Canada,Couples with children,Children's toys,337.0
2021,Canada,Couples with children,Computer equipment and supplies,1228.0
2021,Canada,Couples with children,Computer hardware,682.0
2021,Canada,Couples with children,Computer software and video game systems,128.0
2021,Canada,Couples with children,Tablet computers,190.0
2021,Canada,Couples with children,E-Book readers,7.0
2021,Canada,Couples with children,Wearable electronic devices,136.0
2021,Canada,Couples with children,Photographic goods and services,192.0
2021,Canada,Couples with children,"Camcorders, cameras, parts, accessories and related equipment",42.0
2021,Canada,Couples with children,Photographic services,150.0
2021,Canada,Couples with children,Other recreational equipment,163.0
2021,Canada,Couples with children,Home entertainment equipment and services,527.0
2021,Canada,Couples with children,Home entertainment equipment,468.0
2021,Canada,Couples with children,Audio equipment and home theatre systems,127.0
2021,Canada,Couples with children,Video equipment,277.0
2021,Canada,Couples with children,"DVD players, Blu-Ray players and other video equipment and accessories",35.0
2021,Canada,Couples with children,Televisions,242.0
2021,Canada,Couples with children,"Pre-recorded media, music downloads and blank audio and video media",64.0
2021,Canada,Couples with children,Home entertainment services,59.0
2021,Canada,Couples with children,"Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment",57.0
2021,Canada,Couples with children,Recreational services,1512.0
2021,Canada,Couples with children,Entertainment,684.0
2021,Canada,Couples with children,Movie theatres,20.0
2021,Canada,Couples with children,"Admission fees to museums, zoos and other sites",70.0
2021,Canada,Couples with children,"Television and satellite radio services (including installation, service and pay TV charges)",533.0
2021,Canada,Couples with children,Use of recreational facilities and fees for other recreational activities,574.0
2021,Canada,Couples with children,Dues and fees for sports and recreational activities and athletic and recreational facilities,442.0
2021,Canada,Couples with children,Children's camps,132.0
2021,Canada,Couples with children,Package trips,171.0
2021,Canada,Couples with children,Other recreational services,84.0
2021,Canada,Couples with children,Recreational vehicles and associated services,1797.0
2021,Canada,Couples with children,Purchase of recreational vehicles,1369.0
2021,Canada,Couples with children,Motorcycles and snowmobiles (purchase),239.0
2021,Canada,Couples with children,All-terrain vehicles (purchase),167.0
2021,Canada,Couples with children,Bicycles (purchase),154.0
2021,Canada,Couples with children,Other recreational vehicles (purchase),809.0
2021,Canada,Couples with children,Operation of recreational vehicles,428.0
2021,Canada,Couples with children,Insurance premiums for recreational vehicles,89.0
2021,Canada,Couples with children,Registration fees and licences for recreational vehicles,36.0
2021,Canada,Couples with children,"Parking, storage fees and other dues",38.0
2021,Canada,Couples with children,Other expenses for recreational vehicles,265.0
2021,Canada,Couples with children,Education,3369.0
2021,Canada,Couples with children,Tuition fees,3044.0
2021,Canada,Couples with children,"Tuition fees for kindergarten, elementary and secondary schools",590.0
2021,Canada,Couples with children,Tuition fees for university,1578.0
2021,Canada,Couples with children,"Tuition fees for other training (college, trade and professional institutions)",401.0
2021,Canada,Couples with children,Other educational services,126.0
2021,Canada,Couples with children,Personal interest courses and lessons (excluding driving lessons),349.0
2021,Canada,Couples with children,Textbooks and school supplies,325.0
2021,Canada,Couples with children,Reading materials and other printed matter,244.0
2021,Canada,Couples with children,Newspapers,18.0
2021,Canada,Couples with children,Books and E-Books (excluding school books),163.0
2021,Canada,Couples with children,"Maps, sheet music and other printed matter",10.0
2021,Canada,Couples with children,"Services related to reading materials (e.g. photocopying, library fees)",36.0
2021,Canada,Couples with children,"Tobacco products, alcoholic beverages and cannabis for non-medical use",2020.0
2021,Canada,Couples with children,Tobacco products and smokers' supplies,555.0
2021,Canada,Couples with children,Cigarettes,495.0
2021,Canada,Couples with children,"Other tobacco products, smokers' supplies and e-cigarettes",60.0
2021,Canada,Couples with children,Cannabis for non-medical use,169.0
2021,Canada,Couples with children,Alcoholic beverages,1297.0
2021,Canada,Couples with children,Alcoholic beverages served on licensed premises and in restaurants,326.0
2021,Canada,Couples with children,Alcoholic beverages purchased from stores,969.0
2021,Canada,Couples with children,Games of chance,141.0
2021,Canada,Couples with children,Government-run lotteries,121.0
2021,Canada,Couples with children,Miscellaneous expenditures,2482.0
2021,Canada,Couples with children,Financial services,732.0
2021,Canada,Couples with children,Service charges for banks and other financial institutions,198.0
2021,Canada,Couples with children,Administration fees for brokers and stock and bond commissions,290.0
2021,Canada,Couples with children,Other financial services,245.0
2021,Canada,Couples with children,Other miscellaneous goods and services,1749.0
2021,Canada,Couples with children,Fines,70.0
2021,Canada,Couples with children,Legal services not related to dwellings,248.0
2021,Canada,Couples with children,Dues to unions and professional associations,594.0
2021,Canada,Couples with children,Contributions and dues for social clubs and other organizations,66.0
2021,Canada,Couples with children,Funeral services,75.0
2021,Canada,Couples with children,Government services,55.0
2021,Canada,Couples with children,Wholesale/retail memberships,150.0
2021,Canada,Couples with children,Convenience fees,5.0
2021,Canada,Couples with children,Recycling fees and other environmental fees,12.0
2021,Canada,Couples with children,Income taxes,29338.0
2021,Canada,Couples with children,Personal insurance payments and pension contributions,9717.0
2021,Canada,Couples with children,Employment insurance and Quebec parental insurance premiums,1117.0
2021,Canada,Couples with children,Retirement and pension fund payments,7597.0
2021,Canada,Couples with children,"Premiums on life, term and endowment insurance",1002.0
2021,Canada,Couples with children,"Gifts of money, support payments and charitable contributions",1557.0
2021,Canada,Couples with children,Gifts of money and support payments,798.0
2021,Canada,Couples with children,Gifts of money to persons living in Canada,309.0
2021,Canada,Couples with children,Gifts of money to persons living outside Canada,278.0
2021,Canada,Couples with children,Alimony and child support,211.0
2021,Canada,Couples with children,Charitable contributions,758.0
2021,Canada,Couples with other related or unrelated persons,Total expenditure,147556.0
2021,Canada,Couples with other related or unrelated persons,Total current consumption,103450.0
2021,Canada,Couples with other related or unrelated persons,Food expenditures,15991.0
2021,Canada,Couples with other related or unrelated persons,Food purchased from stores,12471.0
2021,Canada,Couples with other related or unrelated persons,Bakery products,1008.0
2021,Canada,Couples with other related or unrelated persons,Cereal grains and cereal products,802.0
2021,Canada,Couples with other related or unrelated persons,"Fruit, fruit preparations and nuts",1718.0
2021,Canada,Couples with other related or unrelated persons,Vegetables and vegetable preparations,1592.0
2021,Canada,Couples with other related or unrelated persons,Dairy products and eggs,1795.0
2021,Canada,Couples with other related or unrelated persons,Meat,2498.0
2021,Canada,Couples with other related or unrelated persons,Fish and seafood,542.0
2021,Canada,Couples with other related or unrelated persons,Non-alcoholic beverages and other food products,2515.0
2021,Canada,Couples with other related or unrelated persons,Food purchased from restaurants,3399.0
2021,Canada,Couples with other related or unrelated persons,Restaurant meals,2803.0
2021,Canada,Couples with other related or unrelated persons,Restaurant snacks and beverages,596.0
2021,Canada,Couples with other related or unrelated persons,Shelter,33473.0
2021,Canada,Couples with other related or unrelated persons,Principal accommodation,30900.0
2021,Canada,Couples with other related or unrelated persons,Rented living quarters,2223.0
2021,Canada,Couples with other related or unrelated persons,Rent,2178.0
2021,Canada,Couples with other related or unrelated persons,Tenants' insurance premiums,26.0
2021,Canada,Couples with other related or unrelated persons,Owned living quarters,24279.0
2021,Canada,Couples with other related or unrelated persons,Mortgage paid for owned living quarters,15884.0
2021,Canada,Couples with other related or unrelated persons,Repairs and maintenance for owned living quarters,1489.0
2021,Canada,Couples with other related or unrelated persons,Condominium fees for owned living quarters,271.0
2021,Canada,Couples with other related or unrelated persons,Property and school taxes for owned living quarters,3883.0
2021,Canada,Couples with other related or unrelated persons,Homeowners' insurance premiums for owned living quarters,1486.0
2021,Canada,Couples with other related or unrelated persons,Other expenditures for owned living quarters,1267.0
2021,Canada,Couples with other related or unrelated persons,Legal fees related to owned living quarters,156.0
2021,Canada,Couples with other related or unrelated persons,Mortgage insurance premiums for owned living quarters,462.0
2021,Canada,Couples with other related or unrelated persons,"Registration fees, renewal fees and early renewal or closing penalties for owned living quarters",175.0
2021,Canada,Couples with other related or unrelated persons,All other expenses related to owned living quarters (excluding repairs and maintenance),57.0
2021,Canada,Couples with other related or unrelated persons,"Water, fuel and electricity for principal accommodation",4398.0
2021,Canada,Couples with other related or unrelated persons,Water and sewage for principal accommodation,1037.0
2021,Canada,Couples with other related or unrelated persons,Electricity for principal accommodation,2121.0
2021,Canada,Couples with other related or unrelated persons,Natural gas for principal accommodation,1020.0
2021,Canada,Couples with other related or unrelated persons,Other fuel for principal accommodation,219.0
2021,Canada,Couples with other related or unrelated persons,Other accommodation,2572.0
2021,Canada,Couples with other related or unrelated persons,"Property and school taxes, water and sewage charges for owned secondary residences",217.0
2021,Canada,Couples with other related or unrelated persons,Insurance premiums for owned secondary residences,70.0
2021,Canada,Couples with other related or unrelated persons,Other owned properties,558.0
2021,Canada,Couples with other related or unrelated persons,Accommodation away from home,500.0
2021,Canada,Couples with other related or unrelated persons,Hotels and motels,280.0
2021,Canada,Couples with other related or unrelated persons,Other accommodation away from home,220.0
2021,Canada,Couples with other related or unrelated persons,Household operations,8389.0
2021,Canada,Couples with other related or unrelated persons,Communications,4453.0
2021,Canada,Couples with other related or unrelated persons,Telephone,2994.0
2021,Canada,Couples with other related or unrelated persons,Landline telephone services,248.0
2021,Canada,Couples with other related or unrelated persons,Cell phone and pager services,2223.0
2021,Canada,Couples with other related or unrelated persons,Purchase of telephones and equipment,523.0
2021,Canada,Couples with other related or unrelated persons,Internet access services,1062.0
2021,Canada,Couples with other related or unrelated persons,Digital services,219.0
2021,Canada,Couples with other related or unrelated persons,"Postal, courier, delivery and other communication services",178.0
2021,Canada,Couples with other related or unrelated persons,Domestic and other custodial services (excluding child care),215.0
2021,Canada,Couples with other related or unrelated persons,Pet expenses,930.0
2021,Canada,Couples with other related or unrelated persons,Pet food and pet-related goods,436.0
2021,Canada,Couples with other related or unrelated persons,Purchase of pets,149.0
2021,Canada,Couples with other related or unrelated persons,Veterinarian and other services,346.0
2021,Canada,Couples with other related or unrelated persons,Household cleaning supplies and equipment,426.0
2021,Canada,Couples with other related or unrelated persons,Detergent and other soaps,187.0
2021,Canada,Couples with other related or unrelated persons,Other household cleaning supplies,224.0
2021,Canada,Couples with other related or unrelated persons,"Paper, plastic and foil supplies",479.0
2021,Canada,Couples with other related or unrelated persons,Stationery (excluding school supplies),81.0
2021,Canada,Couples with other related or unrelated persons,Other paper supplies,286.0
2021,Canada,Couples with other related or unrelated persons,Plastic and foil supplies,113.0
2021,Canada,Couples with other related or unrelated persons,Garden supplies and services,628.0
2021,Canada,Couples with other related or unrelated persons,"Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds",332.0
2021,Canada,Couples with other related or unrelated persons,"Groundskeeping services, snow and garbage removal",172.0
2021,Canada,Couples with other related or unrelated persons,Other household supplies,303.0
2021,Canada,Couples with other related or unrelated persons,Child care,954.0
2021,Canada,Couples with other related or unrelated persons,Child care outside the home,684.0
2021,Canada,Couples with other related or unrelated persons,Household furnishings and equipment,4626.0
2021,Canada,Couples with other related or unrelated persons,Household furnishings,2073.0
2021,Canada,Couples with other related or unrelated persons,Furniture,1146.0
2021,Canada,Couples with other related or unrelated persons,"Rugs, mats and underpadding",190.0
2021,Canada,Couples with other related or unrelated persons,"Works of art, carvings and other decorative ware",176.0
2021,Canada,Couples with other related or unrelated persons,Household equipment,2161.0
2021,Canada,Couples with other related or unrelated persons,Household appliances,1022.0
2021,Canada,Couples with other related or unrelated persons,Refrigerators and freezers,225.0
2021,Canada,Couples with other related or unrelated persons,Microwave ovens and cooking appliances,172.0
2021,Canada,Couples with other related or unrelated persons,"Washers, dryers and dishwashers",332.0
2021,Canada,Couples with other related or unrelated persons,"Room air conditioners, portable humidifiers and dehumidifiers",183.0
2021,Canada,Couples with other related or unrelated persons,Other household equipment,1139.0
2021,Canada,Couples with other related or unrelated persons,Home and workshop tools and equipment,292.0
2021,Canada,Couples with other related or unrelated persons,"Lawn, garden and snow-removal equipment and tools",323.0
2021,Canada,Couples with other related or unrelated persons,Non-electric kitchen and cooking equipment,284.0
2021,Canada,Couples with other related or unrelated persons,"Maintenance, rental, repairs and services related to household furnishings and equipment",226.0
2021,Canada,Couples with other related or unrelated persons,Services related to household furnishings and equipment,166.0
2021,Canada,Couples with other related or unrelated persons,Rental of heating equipment,74.0
2021,Canada,Couples with other related or unrelated persons,Home security services,92.0
2021,Canada,Couples with other related or unrelated persons,Clothing and accessories,3760.0
2021,Canada,Couples with other related or unrelated persons,Women's and girls' wear (women and girls aged 14 years and over),1251.0
2021,Canada,Couples with other related or unrelated persons,Clothing (women and girls aged 14 years and over),834.0
2021,Canada,Couples with other related or unrelated persons,Footwear (women and girls aged 14 years and over),417.0
2021,Canada,Couples with other related or unrelated persons,Men's and boys' wear (men and boys aged 14 years and over),936.0
2021,Canada,Couples with other related or unrelated persons,Clothing (men and boys aged 14 years and over),592.0
2021,Canada,Couples with other related or unrelated persons,Footwear (men and boys aged 14 years and over),344.0
2021,Canada,Couples with other related or unrelated persons,Children's wear (children under 14 years of age),544.0
2021,Canada,Couples with other related or unrelated persons,Clothing and cloth diapers (children under 14 years of age),374.0
2021,Canada,Couples with other related or unrelated persons,Footwear (children under 14 years of age),170.0
2021,Canada,Couples with other related or unrelated persons,Athletic footwear,268.0
2021,Canada,Couples with other related or unrelated persons,Accessories,195.0
