question,answer
"Where is New Brighton Park located, and does it have facilities and washrooms?","New Brighton Park is located at 3201 New Brighton Road, in the Hastings-Sunrise area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/hastings-sunrise.aspx. The park is 10.0 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.290122, -123.037888."
"Where is Rupert Park located, and does it have facilities and washrooms?","Rupert Park is located at 1600 Rupert Street, in the Hastings-Sunrise area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/hastings-sunrise.aspx. The park is 11.43 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.271629, -123.031384."
"Where is Sunrise Park located, and does it have facilities and washrooms?","Sunrise Park is located at 1950 Windermere Street, in the Hastings-Sunrise area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/hastings-sunrise.aspx. The park is 3.18 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.266612, -123.035037."
"Where is Brewers Park located, and does it have facilities and washrooms?","Brewers Park is located at 4175 Victoria Drive, in the Kensington-Cedar Cottage area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kensington-cedar-cottage.aspx. The park is 1.38 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.247695, -123.066461."
"Where is Clark Park located, and does it have facilities and washrooms?","Clark Park is located at 1500 E 14th Avenue, in the Kensington-Cedar Cottage area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kensington-cedar-cottage.aspx. The park is 4.28 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.257142, -123.072405."
"Where is General Brock Park located, and does it have facilities and washrooms?","General Brock Park is located at 2301 Brock Street, in the Kensington-Cedar Cottage area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kensington-cedar-cottage.aspx. The park is 2.11 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.244757, -123.058517."
"Where is Grays Park located, and does it have facilities and washrooms?","Grays Park is located at 4850 St. Catherines Street, in the Kensington-Cedar Cottage area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kensington-cedar-cottage.aspx. The park is 1.61 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.241136, -123.084974."
"Where is Kingcrest Park located, and does it have facilities and washrooms?","Kingcrest Park is located at 4150 Knight Street, in the Kensington-Cedar Cottage area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kensington-cedar-cottage.aspx. The park is 2.41 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.247499, -123.074674."
"Where is Fraser River Park located, and does it have facilities and washrooms?","Fraser River Park is located at 8705 Angus Drive, in the Kerrisdale area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kerrisdale.aspx. The park is 9.1 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.207915, -123.150862."
"Where is Champlain Heights Park located, and does it have facilities and washrooms?","Champlain Heights Park is located at 3351 Maquinna Drive, in the Killarney area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/killarney.aspx. The park is 7.84 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.215527, -123.032545."
"Where is Almond Park located, and does it have facilities and washrooms?","Almond Park is located at 3600 W 12th Avenue, in the Kitsilano area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kitsilano.aspx. The park is 1.61 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.261014, -123.184543."
"Where is Connaught Park located, and does it have facilities and washrooms?","Connaught Park is located at 2390 W 10th Avenue, in the Kitsilano area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kitsilano.aspx. The park is 5.98 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.262026, -123.160025."
"Where is McBride Park located, and does it have facilities and washrooms?","McBride Park is located at 3350 W 4th Avenue, in the Kitsilano area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kitsilano.aspx. The park is 1.71 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.268073, -123.179732."
"Where is Point Grey Park Site at Trutch Street located, and does it have facilities and washrooms?","Point Grey Park Site at Trutch Street is located at 3215 Point Grey Road, in the Kitsilano area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kitsilano.aspx. The park is 0.22 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.271658, -123.17617."
"Where is Ash Park located, and does it have facilities and washrooms?","Ash Park is located at 8288 Ash Street, in the Marpole area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/marpole.aspx. The park is 0.51 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.210597, -123.119435."
"Where is Shannon Park located, and does it have facilities and washrooms?","Shannon Park is located at 1575 W 62nd Avenue, in the Marpole area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/marpole.aspx. The park is 0.94 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.215457, -123.142529."
"Where is Winona Park located, and does it have facilities and washrooms?","Winona Park is located at 7575 Columbia Street, in the Marpole area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/marpole.aspx. The park is 5.31 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.215431, -123.114024."
"Where is Guelph Park located, and does it have facilities and washrooms?","Guelph Park is located at 2390 Brunswick Street, in the Mount Pleasant area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/mount-pleasant.aspx. The park is 1.04 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.263965, -123.095837."
"Where is Montgomery Park located, and does it have facilities and washrooms?","Montgomery Park is located at 1040 W 43rd Avenue, in the Oakridge area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/oakridge.aspx. The park is 4.02 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.231291, -123.130776."
"Where is Tisdall Park located, and does it have facilities and washrooms?","Tisdall Park is located at 6210 Tisdall Street, in the Oakridge area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/oakridge.aspx. The park is 5.02 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.227725, -123.119693."
"Where is Cariboo Park located, and does it have facilities and washrooms?","Cariboo Park is located at 3450 E 29th Avenue, in the Renfrew-Collingwood area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 0.77 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.244232, -123.028792."
"Where is Collingwood Park located, and does it have facilities and washrooms?","Collingwood Park is located at 5275 McKinnon Street, in the Renfrew-Collingwood area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 1.27 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.237066, -123.036887."
"Where is Norquay Park located, and does it have facilities and washrooms?","Norquay Park is located at 5050 Wales Street, in the Renfrew-Collingwood area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 2.26 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.237098, -123.051061."
"Where is Price Park located, and does it have facilities and washrooms?","Price Park is located at 3650 Price Street, in the Renfrew-Collingwood area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 0.35 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.251572, -123.097564."
"Where is Renfrew Ravine Park located, and does it have facilities and washrooms?","Renfrew Ravine Park is located at 3900 Renfrew Street, in the Renfrew-Collingwood area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 5.89 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.247166, -123.044111."
"Where is Grimmett Park located, and does it have facilities and washrooms?","Grimmett Park is located at 169 E 19th Avenue, in the Riley Park area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/renfrew.aspx. The park is 0.24 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.253954, -123.102003."
"Where is Kerrisdale Park located, and does it have facilities and washrooms?","Kerrisdale Park is located at 5670 E Boulevard, in the Shaughnessy area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/shaughnessy.aspx. The park is 2.99 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.235725, -123.152674."
"Where is VanDusen Botanical Garden located, and does it have facilities and washrooms?","VanDusen Botanical Garden is located at 5251 Oak Street, in the Shaughnessy area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/shaughnessy.aspx. The park is 22.29 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.239181, -123.131293."
"Where is MacLean Park located, and does it have facilities and washrooms?","MacLean Park is located at 710 Keefer Street, in the Strathcona area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/strathcona.aspx. The park is 1.21 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.278838, -123.088396."
"Where is Strathcona Linear Park located, and does it have facilities and washrooms?","Strathcona Linear Park is located at 787 Prior Street, in the Strathcona area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/strathcona.aspx. The park is 0.3 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.276983, -123.087485."
"Where is George Park located, and does it have facilities and washrooms?","George Park is located at 500 E 63rd Avenue, in the Sunset area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/sunset.aspx. The park is 1.43 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.212608, -123.094228."
"Where is Memorial South Park located, and does it have facilities and washrooms?","Memorial South Park is located at 5955 Ross Street, in the Sunset area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/sunset.aspx. The park is 13.59 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.230901, -123.085138."
"Where is Ross Park located, and does it have facilities and washrooms?","Ross Park is located at 7402 Ross Street, in the Sunset area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/sunset.aspx. The park is 1.51 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.217276, -123.082351."
"Where is Fraserview Park located, and does it have facilities and washrooms?","Fraserview Park is located at 7595 Victoria Drive, in the Victoria-Fraserview area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/victoria-fraserview.aspx. The park is 1.27 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.215398, -123.067572."
"Where is Gordon Park located, and does it have facilities and washrooms?","Gordon Park is located at 6675 Commercial Street, in the Victoria-Fraserview area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/victoria-fraserview.aspx. The park is 6.51 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.22338, -123.070491."
"Where is Humm Park located, and does it have facilities and washrooms?","Humm Park is located at 7250 Humm Street, in the Victoria-Fraserview area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/victoria-fraserview.aspx. The park is 0.47 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.218698, -123.063266."
"Where is English Bay Beach Park located, and does it have facilities and washrooms?","English Bay Beach Park is located at 1700 Beach Avenue, in the West End area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/west-end.aspx. The park is 9.83 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.287118, -123.143317."
"Where is Rosemary Brown Park located, and does it have facilities and washrooms?","Rosemary Brown Park is located at 2299 Redbud Lane, in the Kitsilano area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kitsilano.aspx. The park is 0.12 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.261821, -123.157388."
"Where is Langara Park located, and does it have facilities and washrooms?","Langara Park is located at 200 W 49th Avenue, in the Oakridge area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/oakridge.aspx. The park is 1.21 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.225093, -123.111506."
"Where is Park Site on Shaughnessy Street located, and does it have facilities and washrooms?","Park Site on Shaughnessy Street is located at 9250 Shaughnessy Street, in the Marpole area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/marpole.aspx. The park is 0.56 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.202224, -123.125036."
"Where is Locarno Park located, and does it have facilities and washrooms?","Locarno Park is located at 4445 NW Marine Drive, in the West Point Grey area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/point-grey.aspx. The park is 19.0 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.273015, -123.207284."
"Where is Granville Island Water Park located, and does it have facilities and washrooms?","Granville Island Water Park is located at 1348 Cartwright Street, in the Fairview area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/fairview.aspx. The park is 0.0 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.26955, -123.135064."
"Where is Hinge Park located, and does it have facilities and washrooms?","Hinge Park is located at 215 W 1st Avenue, in the Mount Pleasant area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/mount-pleasant.aspx. The park is 0.95 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.270869, -123.110533."
"Where is McAuley Park located, and does it have facilities and washrooms?","McAuley Park is located at 699 Kingsway, in the Mount Pleasant area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/mount-pleasant.aspx. The park is 0.0 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.256978, -123.09."
"Where is Carnarvon Park located, and does it have facilities and washrooms?","Carnarvon Park is located at 2995 W 19th Avenue, in the Arbutus-Ridge area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/arbutus-ridge.aspx. The park is 3.79 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.256555, -123.171406."
"Where is Park Site on Quesnel Drive located, and does it have facilities and washrooms?","Park Site on Quesnel Drive is located at 4301 Quesnel Drive, in the Arbutus-Ridge area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/arbutus-ridge.aspx. The park is 0.03 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.247623, -123.169948."
"Where is Ravine Park located, and does it have facilities and washrooms?","Ravine Park is located at 2159 W 36th Avenue, in the Arbutus-Ridge area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/arbutus-ridge.aspx. The park is 0.72 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.240902, -123.155935."
"Where is Park Site on Trafalgar Street located, and does it have facilities and washrooms?","Park Site on Trafalgar Street is located at 4600 Trafalgar Street, in the Arbutus-Ridge area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/arbutus-ridge.aspx. The park is 0.14 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.244396, -123.165105."
"Where is Cardero Park located, and does it have facilities and washrooms?","Cardero Park is located at 1601 Bayshore Drive, in the West End area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/west-end.aspx. The park is 0.33 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.292211, -123.128206."
"Where is Harbour Green Park located, and does it have facilities and washrooms?","Harbour Green Park is located at 1199 W Cordova Street, in the Downtown area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/downtown.aspx. The park is 3.1 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.290263, -123.121924."
"Where is Marina Square located, and does it have facilities and washrooms?","Marina Square is located at 1675 Bayshore Drive, in the Downtown area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/downtown.aspx. The park is 0.63 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.292334, -123.131296."
"Where is Pioneer Place (Pigeon Park) located, and does it have facilities and washrooms?","Pioneer Place (Pigeon Park) is located at 399 Carrall Street, in the Downtown area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/downtown.aspx. The park is 0.03 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.281699, -123.104588."
"Where is CRAB Park at Portside located, and does it have facilities and washrooms?","CRAB Park at Portside is located at 101 E Waterfront Road, in the Downtown area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/downtown.aspx. The park is 3.31 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.284942, -123.102377."
"Where is Victory Square located, and does it have facilities and washrooms?","Victory Square is located at 200 W Hastings Street, in the Downtown area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/downtown.aspx. The park is 0.39 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.282218, -123.110133."
"Where is Wendy Poole Park located, and does it have facilities and washrooms?","Wendy Poole Park is located at 199 Alexander Street, in the Downtown area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/downtown.aspx. The park is 0.04 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.284296, -123.099666."
"Where is Balaclava Park located, and does it have facilities and washrooms?","Balaclava Park is located at 4594 Balaclava Street, in the Dunbar-Southlands area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/dunbar-southlands.aspx. The park is 5.0 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.244951, -123.175247."
"Where is Park Site on Blenheim located, and does it have facilities and washrooms?","Park Site on Blenheim is located at 3500 Quadra Street, in the Arbutus-Ridge area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/arbutus-ridge.aspx. The park is 0.07 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.255575, -123.178934."
"Where is Memorial West Park located, and does it have facilities and washrooms?","Memorial West Park is located at 4701 Dunbar Street, in the Dunbar-Southlands area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/dunbar-southlands.aspx. The park is 7.49 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.243326, -123.188166."
"Where is Charleson Park located, and does it have facilities and washrooms?","Charleson Park is located at 999 Charleson Street, in the Fairview area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/fairview.aspx. The park is 7.14 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.266995, -123.1242."
"Where is Granville Park located, and does it have facilities and washrooms?","Granville Park is located at 3001 Fir Street, in the Fairview area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/fairview.aspx. The park is 1.96 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.258105, -123.142395."
"Where is Sutcliffe Park located, and does it have facilities and washrooms?","Sutcliffe Park is located at 1318 Cartwright Street, in the Fairview area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/fairview.aspx. The park is 2.88 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.268871, -123.134832."
"Where is Pandora Park located, and does it have facilities and washrooms?","Pandora Park is located at 2325 Franklin Street, in the Grandview-Woodland area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/grandview-woodland.aspx. The park is 1.66 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.282533, -123.058045."
"Where is Salsbury Park located, and does it have facilities and washrooms?","Salsbury Park is located at 1806 Adanac Street, in the Grandview-Woodland area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/grandview-woodland.aspx. The park is 0.17 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.277291, -123.067926."
"Where is Park Site on Trinity Street located, and does it have facilities and washrooms?","Park Site on Trinity Street is located at 2303 Wall Street, in the Hastings-Sunrise area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/hastings-sunrise.aspx. The park is 0.1 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.289561, -123.059459."
"Where is Victoria Park located, and does it have facilities and washrooms?","Victoria Park is located at 1425 Victoria Drive, in the Grandview-Woodland area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/grandview-woodland.aspx. The park is 0.89 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.271694, -123.06673."
"Where is W.C. Shelly Park located, and does it have facilities and washrooms?","W.C. Shelly Park is located at 1500 E 8th Avenue, in the Grandview-Woodland area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/grandview-woodland.aspx. The park is 0.3 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.263034, -123.072931."
"Where is Burrard View Park located, and does it have facilities and washrooms?","Burrard View Park is located at 650 North Penticton Street, in the Hastings-Sunrise area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/hastings-sunrise.aspx. The park is 2.76 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.291253, -123.050513."
"Where is Charles Park located, and does it have facilities and washrooms?","Charles Park is located at 3400 Charles Street, in the Hastings-Sunrise area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/hastings-sunrise.aspx. The park is 1.55 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.273407, -123.027661."
"Where is Dusty Greenwell Park located, and does it have facilities and washrooms?","Dusty Greenwell Park is located at 2799 Wall Street, in the Hastings-Sunrise area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/hastings-sunrise.aspx. The park is 0.44 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.292113, -123.047643."
"Where is Hastings Community Park located, and does it have facilities and washrooms?","Hastings Community Park is located at 3000 E Pender Street, in the Hastings-Sunrise area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/hastings-sunrise.aspx. The park is 4.19 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.280637, -123.038884."
"Where is Cedar Cottage Park located, and does it have facilities and washrooms?","Cedar Cottage Park is located at 2650 Clark Drive, in the Kensington-Cedar Cottage area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kensington-cedar-cottage.aspx. The park is 0.47 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.260807, -123.076605."
"Where is Kensington Park located, and does it have facilities and washrooms?","Kensington Park is located at 5175 Dumfries Street, in the Kensington-Cedar Cottage area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kensington-cedar-cottage.aspx. The park is 5.84 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.238478, -123.075308."
"Where is Sunnyside Park located, and does it have facilities and washrooms?","Sunnyside Park is located at 1100 E 17th Avenue, in the Kensington-Cedar Cottage area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kensington-cedar-cottage.aspx. The park is 0.97 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.254924, -123.080752."
"Where is Arbutus Park located, and does it have facilities and washrooms?","Arbutus Park is located at 7601 Arbutus Street, in the Kerrisdale area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kerrisdale.aspx. The park is 0.74 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.21659, -123.15513."
"Where is Elm Park located, and does it have facilities and washrooms?","Elm Park is located at 5800 Elm Street, in the Kerrisdale area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kerrisdale.aspx. The park is 1.49 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.233847, -123.163488."
"Where is Kerrisdale Centennial Park located, and does it have facilities and washrooms?","Kerrisdale Centennial Park is located at 5898 Yew Street, in the Kerrisdale area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kerrisdale.aspx. The park is 1.53 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.233094, -123.158043."
"Where is McCleery Park located, and does it have facilities and washrooms?","McCleery Park is located at 6501 Marine Crescent, in the Kerrisdale area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kerrisdale.aspx. The park is 0.25 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.226973, -123.164155."
"Where is Everett Crowley Park located, and does it have facilities and washrooms?","Everett Crowley Park is located at 8200 Kerr Street, in the Killarney area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/killarney.aspx. The park is 38.08 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.210985, -123.036321."
"Where is Killarney Park located, and does it have facilities and washrooms?","Killarney Park is located at 6205 Kerr Street, in the Killarney area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/killarney.aspx. The park is 13.36 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.227998, -123.04413."
"Where is Sparwood Park located, and does it have facilities and washrooms?","Sparwood Park is located at 6998 Arlington Street, in the Killarney area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/killarney.aspx. The park is 3.6 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.220024, -123.028777."
"Where is Delamont Park located, and does it have facilities and washrooms?","Delamont Park is located at 2091 W 7th Avenue, in the Kitsilano area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kitsilano.aspx. The park is 0.22 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.265808, -123.152426."
"Where is Jean Beaty Park located, and does it have facilities and washrooms?","Jean Beaty Park is located at 3393 Point Grey Road, in the West Point Grey area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/point-grey.aspx. The park is 0.04 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.271913, -123.179433."
"Where is Seaforth Peace Park located, and does it have facilities and washrooms?","Seaforth Peace Park is located at 1620 Chestnut Street, in the Kitsilano area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kitsilano.aspx. The park is 0.74 hectares in size. It has facilities: No. Washrooms are available: No. You can view it on Google Maps at 49.271554, -123.145967."
"Where is Tatlow Park located, and does it have facilities and washrooms?","Tatlow Park is located at 2845 W 3rd Avenue, in the Kitsilano area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/kitsilano.aspx. The park is 1.4 hectares in size. It has facilities: Yes. Washrooms are available: Yes. You can view it on Google Maps at 49.270068, -123.169609."
"Where is Eburne Park located, and does it have facilities and washrooms?","Eburne Park is located at 950 W 71st Avenue, in the Marpole area. For more information, you can visit the neighbourhood page at https://vancouver.ca/news-calendar/marpole.aspx. The park is 0.9 hectares in size. It has facilities: Yes. Washrooms are available: No. You can view it on Google Maps at 49.206517, -123.129241."
